Tiempo;average(B);average(A)
-17,81297783;0,02846568;0,35184530
-17,80273783;0,02846582;0,35440160
-17,79249783;0,02838697;0,35681410
-17,78225783;0,02840438;0,35948240
-17,77201783;0,02850949;0,36203960
-17,76177783;0,02836945;0,36481570
-17,75153783;0,02837824;0,36715480
-17,74129783;0,02834322;0,36982050
-17,73105783;0,02847442;0,37186530
-17,72081783;0,02838700;0,37435030
-17,71057783;0,02840452;0,37617760
-17,70033783;0,02839572;0,37804130
-17,69009783;0,02836955;0,37968270
-17,67985783;0,02843067;0,38219950
-17,66961783;0,02834320;0,38497280
-17,65937783;0,02835197;0,38672540
-17,64913783;0,02842201;0,38880870
-17,63889783;0,02836945;0,39122000
-17,62865783;0,02836931;0,39290010
-17,61841783;0,02831702;0,39454330
-17,60817783;0,02829944;0,39604060
-17,59793783;0,02840444;0,39841560
-17,58769783;0,02840445;0,40079070
-17,57745783;0,02838694;0,40320160
-17,56721783;0,02836937;0,40451710
-17,55697783;0,02835190;0,40634530
-17,54673783;0,02830819;0,40755120
-17,53649783;0,02831695;0,40945070
-17,52625783;0,02834319;0,41072820
-17,51601783;0,02835200;0,41259130
-17,50577783;0,02831690;0,41394290
-17,49553783;0,02829950;0,41482110
-17,48529783;0,02828186;0,41631910
-17,47505783;0,02828185;0,41781740
-17,46481783;0,02836065;0,41898640
-17,45457783;0,02829078;0,42073930
-17,44433783;0,02832570;0,42179890
-17,43409783;0,02827326;0,42271240
-17,42385783;0,02824690;0,42428420
-17,41361783;0,02829066;0,42516170
-17,40337783;0,02820312;0,42706190
-17,39313783;0,02824682;0,42782830
-17,38289783;0,02822942;0,42899670
-17,37265783;0,02826446;0,42947120
-17,36241783;0,02822933;0,43005520
-17,35217783;0,02824688;0,43085810
-17,34193783;0,02824694;0,43140550
-17,33169783;0,02824700;0,43261060
-17,32145783;0,02822068;0,43246420
-17,31121783;0,02828189;0,43326800
-17,30097783;0,02826446;0,43392530
-17,29073783;0,02820313;0,43450940
-17,28049783;0,02827323;0,43513060
-17,27025783;0,02822064;0,43571510
-17,26001783;0,02818563;0,43556950
-17,24977783;0,02822936;0,43677420
-17,23953783;0,02816812;0,43735920
-17,22929783;0,02818561;0,43757920
-17,21905783;0,02818561;0,43798120
-17,20881783;0,02822948;0,43820040
-17,19857783;0,02823813;0,43831010
-17,18833783;0,02821199;0,43809090
-17,17809783;0,02821181;0,43768860
-17,16785783;0,02820319;0,43823680
-17,15761783;0,02821196;0,43812740
-17,14737783;0,02823813;0,43772540
-17,13713783;0,02819449;0,43757940
-17,12689783;0,02817684;0,43805400
-17,11665783;0,02815066;0,43732320
-17,10641783;0,02813315;0,43681160
-17,09617783;0,02812440;0,43695740
-17,08593783;0,02815951;0,43604420
-17,07569783;0,02824689;0,43586160
-17,06545783;0,02817695;0,43429030
-17,05521783;0,02821193;0,43414440
-17,04497783;0,02812431;0,43326760
-17,03473783;0,02813314;0,43268310
-17,02449783;0,02813308;0,43231820
-17,01425783;0,02815945;0,43162430
-17,00401783;0,02819439;0,43093120
-16,99377783;0,02809807;0,43082170
-16,98353783;0,02809816;0,43016450
-16,97329783;0,02803689;0,42972660
-16,96305783;0,02805435;0,42841300
-16,95281783;0,02804560;0,42728080
-16,94257783;0,02808056;0,42578240
-16,93233783;0,02809807;0,42435720
-16,92209783;0,02809802;0,42369910
-16,91185783;0,02802809;0,42260280
-16,90161783;0,02797556;0,42157980
-16,89137783;0,02803683;0,42073990
-16,88113783;0,02801928;0,41891310
-16,87089783;0,02808064;0,41726960
-16,86065783;0,02802809;0,41595400
-16,85041783;0,02801937;0,41441860
-16,84017783;0,02801065;0,41321240
-16,82993783;0,02801939;0,41229950
-16,81969783;0,02795804;0,41065620
-16,80945783;0,02802800;0,40893930
-16,79921783;0,02795795;0,40696600
-16,78897783;0,02805420;0,40546670
-16,77873783;0,02808944;0,40356740
-16,76849783;0,02797558;0,40181370
-16,75825783;0,02801056;0,39969440
-16,74801783;0,02804548;0,39731990
-16,73777783;0,02801057;0,39567480
-16,72753783;0,02797550;0,39432390
-16,71729783;0,02799305;0,39202400
-16,70705783;0,02801934;0,39012430
-16,69681783;0,02797535;0,38789470
-16,68657783;0,02793174;0,38584860
-16,67633783;0,02794043;0,38402410
-16,66609783;0,02794938;0,38132420
-16,65585783;0,02791435;0,37891690
-16,64561783;0,02803683;0,37727480
-16,63537783;0,02795807;0,37552080
-16,62513784;0,02792306;0,37318100
-16,61489784;0,02798430;0,37109900
-16,60465784;0,02791417;0,36850590
-16,59441784;0,02785308;0,36609490
-16,58417784;0,02787925;0,36401220
-16,57393784;0,02789674;0,36061510
-16,56369784;0,02794052;0,35875140
-16,55345784;0,02792301;0,35626610
-16,54321784;0,02794049;0,35323350
-16,53297784;0,02788811;0,35126080
-16,52273784;0,02785307;0,34779010
-16,51249784;0,02794055;0,34486670
-16,50225784;0,02794055;0,34176200
-16,49201784;0,02786161;0,33971520
-16,48177784;0,02783546;0,33657280
-16,47153784;0,02784422;0,33397990
-16,46129784;0,02790552;0,33153350
-16,45105784;0,02789671;0,32766200
-16,44081784;0,02791420;0,32484910
-16,43057784;0,02787054;0,32207260
-16,42033784;0,02779174;0,31907790
-16,41009784;0,02783552;0,31600890
-16,39985784;0,02793177;0,31180700
-16,38961784;0,02785304;0,30866530
-16,37937784;0,02777428;0,30581400
-16,36913784;0,02771298;0,30223490
-16,35889784;0,02780923;0,29942200
-16,34865784;0,02776542;0,29569480
-16,33841784;0,02785304;0,29241130
-16,32817784;0,02779170;0,28887190
-16,31793784;0,02780058;0,28646250
-16,30769784;0,02780046;0,28247900
-16,29745784;0,02772173;0,27933740
-16,28721784;0,02778302;0,27509910
-16,27697784;0,02780051;0,27235900
-16,26673784;0,02774793;0,26855960
-16,25649784;0,02775664;0,26519800
-16,24625784;0,02772170;0,26158160
-16,23601784;0,02770415;0,25811120
-16,22577784;0,02769546;0,25347170
-16,21553784;0,02770421;0,25018250
-16,20529784;0,02774798;0,24674760
-16,19505784;0,02768675;0,24251200
-16,18481784;0,02774802;0,23856840
-16,17457784;0,02771289;0,23484150
-16,16433784;0,02774799;0,23104230
-16,15409784;0,02766923;0,22757180
-16,14385784;0,02763414;0,22420980
-16,13361784;0,02770420;0,21938680
-16,12337784;0,02775674;0,21587940
-16,11313784;0,02766923;0,21208070
-16,10289784;0,02770420;0,20850050
-16,09265784;0,02769548;0,20451790
-16,08241784;0,02767791;0,20042510
-16,07217784;0,02766917;0,19655350
-16,06193784;0,02756411;0,19286830
-16,05169784;0,02762544;0,18951120
-16,04145784;0,02760804;0,18436160
-16,03121784;0,02766052;0,18026990
-16,02097784;0,02765165;0,17705390
-16,01073784;0,02759047;0,17274270
-16,00049784;0,02756423;0,16729880
-15,99025784;0,02764302;0,16360980
-15,98001784;0,02755549;0,15944370
-15,96977784;0,02753797;0,15564400
-15,95953784;0,02759049;0,15191840
-15,94929784;0,02746798;0,14662120
-15,93905784;0,02762548;0,14220320
-15,92881784;0,02756422;0,13796580
-15,91857784;0,02744172;0,13361790
-15,90833784;0,02755549;0,12989150
-15,89809784;0,02752922;0,12554310
-15,88785784;0,02745915;0,12123190
-15,87761784;0,02754669;0,11670160
-15,86737784;0,02746798;0,11206080
-15,85713784;0,02742409;0,10756710
-15,84689784;0,02742424;0,10391510
-15,83665784;0,02740662;0,09909269
-15,82641784;0,02742422;0,09489442
-15,81617784;0,02737167;0,09026090
-15,80593784;0,02741537;0,08682683
-15,79569784;0,02739784;0,08266140
-15,78545784;0,02729283;0,07769332
-15,77521784;0,02732780;0,07298034
-15,76497784;0,02729282;0,06881369
-15,75473784;0,02731921;0,06442993
-15,74449784;0,02731035;0,05989964
-15,73425784;0,02729280;0,05526020
-15,72401784;0,02727549;0,05186246
-15,71377784;0,02724045;0,04663888
-15,70353784;0,02726660;0,04214696
-15,69329784;0,02723165;0,03725246
-15,68305784;0,02717034;0,03345313
-15,67281784;0,02717912;0,02885003
-15,66257784;0,02712652;0,02304025
-15,65233784;0,02711796;0,01898451
-15,64209784;0,02700407;0,01485582
-15,63185784;0,02693406;0,01069177
-15,62161784;0,02686404;0,00576291
-15,61137784;0,02636504;0,00138524
-15,60113784;0,02472845;-0,00313758
-15,59089784;0,01525022;-0,00693204
-15,58065784;-0,01104081;-0,01262883
-15,57041784;-0,03352536;-0,01650086
-15,56017784;-0,03462832;-0,02084873
-15,54993784;-0,03109224;-0,02559818
-15,53969784;-0,03154735;-0,03001842
-15,52945784;-0,03228256;-0,03487794
-15,51921784;-0,03213381;-0,03937313
-15,50897784;-0,03194119;-0,04375601
-15,49873784;-0,03200255;-0,04930663
-15,48849784;-0,03212518;-0,05350772
-15,47825784;-0,03202010;-0,05701439
-15,46801784;-0,03209886;-0,06147173
-15,45777784;-0,03209003;-0,06640544
-15,44753784;-0,03209006;-0,07086291
-15,43729784;-0,03206379;-0,07524569
-15,42705784;-0,03214264;-0,07886244
-15,41681784;-0,03200249;-0,08379497
-15,40657784;-0,03204627;-0,08803345
-15,39633784;-0,03209007;-0,09234226
-15,38609784;-0,03209002;-0,09668426
-15,37585784;-0,03209886;-0,10128430
-15,36561784;-0,03211635;-0,10548520
-15,35537784;-0,03211625;-0,10935830
-15,34513784;-0,03209875;-0,11443850
-15,33489784;-0,03208131;-0,11944360
-15,32465784;-0,03210760;-0,12397330
-15,31441784;-0,03214258;-0,12740760
-15,30417784;-0,03219505;-0,13182910
-15,29393784;-0,03206394;-0,13617490
-15,28369784;-0,03211640;-0,14052270
-15,27345784;-0,03214270;-0,14402910
-15,26321784;-0,03208131;-0,14841070
-15,25297784;-0,03217756;-0,15286750
-15,24273784;-0,03213389;-0,15750820
-15,23249784;-0,03213390;-0,16108880
-15,22225784;-0,03215142;-0,16529080
-15,21201784;-0,03210763;-0,16989430
-15,20177784;-0,03201999;-0,17413280
-15,19153784;-0,03209012;-0,17855360
-15,18129784;-0,03207254;-0,18242570
-15,17105784;-0,03212492;-0,18637040
-15,16081784;-0,03204634;-0,19089840
-15,15057784;-0,03216016;-0,19432900
-15,14033784;-0,03198506;-0,19827060
-15,13009784;-0,03217762;-0,20174130
-15,11985784;-0,03202007;-0,20601670
-15,10961784;-0,03212515;-0,20981540
-15,09937784;-0,03202879;-0,21365130
-15,08913784;-0,03210752;-0,21719600
-15,07889784;-0,03208134;-0,22081290
-15,06865784;-0,03209889;-0,22530680
-15,05841784;-0,03206386;-0,22961870
-15,04817784;-0,03209895;-0,23305220
-15,03793784;-0,03219510;-0,23623160
-15,02769784;-0,03214253;-0,23984820
-15,01745784;-0,03202004;-0,24349950
-15,00721784;-0,03204634;-0,24678690
-14,99697784;-0,03209013;-0,25109750
-14,98673784;-0,03201130;-0,25518800
-14,97649785;-0,03209889;-0,25843920
-14,96625785;-0,03211638;-0,26307940
-14,95601785;-0,03208134;-0,26662340
-14,94577785;-0,03207256;-0,26969330
-14,93553785;-0,03204633;-0,27265280
-14,92529785;-0,03198510;-0,27612270
-14,91505785;-0,03210758;-0,27988700
-14,90481785;-0,03198503;-0,28280990
-14,89457785;-0,03212507;-0,28628120
-14,88433785;-0,03202007;-0,28996860
-14,87409785;-0,03202882;-0,29317940
-14,86385785;-0,03203759;-0,29657260
-14,85361785;-0,03209877;-0,30000700
-14,84337785;-0,03195005;-0,30373280
-14,83313785;-0,03200265;-0,30596120
-14,82289785;-0,03199375;-0,30950580
-14,81265785;-0,03208123;-0,31290390
-14,80241785;-0,03201132;-0,31637370
-14,79217785;-0,03204637;-0,31933360
-14,78193785;-0,03193256;-0,32316970
-14,77169785;-0,03199374;-0,32536190
-14,76145785;-0,03191512;-0,32788420
-14,75121785;-0,03197637;-0,33135310
-14,74097785;-0,03196763;-0,33452990
-14,73073785;-0,03202882;-0,33748810
-14,72049785;-0,03201130;-0,34026440
-14,71025785;-0,03206378;-0,34263940
-14,70001785;-0,03203759;-0,34490370
-14,68977785;-0,03194134;-0,34790010
-14,67953785;-0,03196755;-0,35042210
-14,66929785;-0,03185387;-0,35250510
-14,65905785;-0,03185374;-0,35546390
-14,64881785;-0,03193268;-0,35875240
-14,63857785;-0,03189756;-0,36098030
-14,62833785;-0,03190631;-0,36306210
-14,61809785;-0,03194131;-0,36576550
-14,60785785;-0,03193259;-0,36799450
-14,59761785;-0,03191501;-0,37022330
-14,58737785;-0,03195872;-0,37296310
-14,57713785;-0,03195880;-0,37588630
-14,56689785;-0,03190625;-0,37745720
-14,55665785;-0,03195877;-0,37899090
-14,54641785;-0,03187133;-0,38107030
-14,53617785;-0,03189750;-0,38362380
-14,52593785;-0,03193251;-0,38566750
-14,51569785;-0,03201998;-0,38709030
-14,50545785;-0,03190623;-0,38924660
-14,49521785;-0,03196745;-0,39140250
-14,48497785;-0,03184505;-0,39363070
-14,47473785;-0,03189746;-0,39549340
-14,46449785;-0,03188001;-0,39695460
-14,45425785;-0,03184506;-0,39838080
-14,44401785;-0,03185381;-0,40050040
-14,43377785;-0,03176627;-0,40203460
-14,42353785;-0,03180133;-0,40462850
-14,41329785;-0,03187132;-0,40579750
-14,40305785;-0,03183635;-0,40755160
-14,39281785;-0,03179262;-0,40996340
-14,38257785;-0,03186249;-0,41189860
-14,37233785;-0,03186255;-0,41259260
-14,36209785;-0,03180126;-0,41335950
-14,35185785;-0,03182751;-0,41474820
-14,34161785;-0,03179249;-0,41591780
-14,33137785;-0,03181880;-0,41730710
-14,32113785;-0,03188878;-0,41851320
-14,31089785;-0,03181012;-0,41953500
-14,30065785;-0,03180999;-0,42081350
-14,29041785;-0,03169627;-0,42095900
-14,28017785;-0,03181882;-0,42274970
-14,26993785;-0,03178376;-0,42413750
-14,25969785;-0,03178382;-0,42421060
-14,24945785;-0,03174872;-0,42541590
-14,23921785;-0,03168754;-0,42651220
-14,22897785;-0,03173125;-0,42735280
-14,21873785;-0,03175749;-0,42866810
-14,20849785;-0,03173131;-0,42914260
-14,19825785;-0,03168752;-0,42994590
-14,18801785;-0,03172250;-0,43042060
-14,17777785;-0,03178369;-0,43122380
-14,16753785;-0,03172255;-0,43133290
-14,15729785;-0,03168747;-0,43173460
-14,14705785;-0,03175762;-0,43228180
-14,13681785;-0,03168747;-0,43279350
-14,12657785;-0,03174883;-0,43315820
-14,11633785;-0,03174001;-0,43282940
-14,10609785;-0,03169627;-0,43337730
-14,09585785;-0,03172249;-0,43355970
-14,08561785;-0,03173995;-0,43396120
-14,07537785;-0,03163492;-0,43388820
-14,06513785;-0,03171379;-0,43366940
-14,05489785;-0,03167001;-0,43432650
-14,04465785;-0,03165258;-0,43396140
-14,03441785;-0,03167875;-0,43399780
-14,02417785;-0,03170500;-0,43414420
-14,01393785;-0,03168753;-0,43355990
-14,00369785;-0,03172248;-0,43352300
-13,99345785;-0,03167875;-0,43363260
-13,98321785;-0,03174879;-0,43282970
-13,97297785;-0,03165246;-0,43315820
-13,96273785;-0,03169625;-0,43275650
-13,95249785;-0,03165253;-0,43220910
-13,94225785;-0,03163496;-0,43195410
-13,93201785;-0,03159121;-0,43166170
-13,92177785;-0,03157374;-0,43111410
-13,91153785;-0,03157376;-0,43056630
-13,90129785;-0,03164378;-0,43001910
-13,89105785;-0,03157373;-0,42965430
-13,88081785;-0,03158250;-0,42877710
-13,87057785;-0,03156501;-0,42826570
-13,86033785;-0,03160880;-0,42621970
-13,85009785;-0,03159124;-0,42556280
-13,83985785;-0,03161751;-0,42435670
-13,82961785;-0,03160003;-0,42336990
-13,81937785;-0,03161743;-0,42238440
-13,80913785;-0,03158253;-0,42161680
-13,79889785;-0,03160008;-0,42095970
-13,78865785;-0,03155625;-0,41898780
-13,77841785;-0,03160874;-0,41814660
-13,76817785;-0,03159999;-0,41719670
-13,75793785;-0,03156492;-0,41562570
-13,74769785;-0,03151251;-0,41423660
-13,73745785;-0,03160869;-0,41325000
-13,72721785;-0,03157376;-0,41233660
-13,71697785;-0,03154755;-0,41149730
-13,70673785;-0,03153873;-0,40981680
-13,69649785;-0,03145991;-0,40777110
-13,68625785;-0,03149487;-0,40539600
-13,67601785;-0,03144247;-0,40356990
-13,66577785;-0,03154749;-0,40145030
-13,65553785;-0,03146872;-0,39973330
-13,64529785;-0,03160003;-0,39838130
-13,63505785;-0,03152998;-0,39669990
-13,62481785;-0,03152115;-0,39516460
-13,61457785;-0,03150362;-0,39322920
-13,60433785;-0,03146872;-0,39129190
-13,59409785;-0,03146876;-0,38804080
-13,58385785;-0,03149499;-0,38661630
-13,57361785;-0,03146867;-0,38519270
-13,56337785;-0,03158250;-0,38344120
-13,55313785;-0,03139878;-0,38063290
-13,54289785;-0,03141623;-0,37877180
-13,53265785;-0,03149497;-0,37723760
-13,52241785;-0,03152991;-0,37541130
-13,51217785;-0,03151244;-0,37245170
-13,50193785;-0,03146873;-0,37015010
-13,49169785;-0,03144247;-0,36773920
-13,48145785;-0,03145997;-0,36543690
-13,47121785;-0,03145123;-0,36317190
-13,46097785;-0,03143369;-0,36039580
-13,45073785;-0,03142495;-0,35846040
-13,44049785;-0,03140741;-0,35590230
-13,43025785;-0,03147746;-0,35224910
-13,42001785;-0,03138125;-0,34998340
-13,40977785;-0,03145125;-0,34768110
-13,39953785;-0,03138988;-0,34475860
-13,38929785;-0,03145114;-0,34249340
-13,37905785;-0,03151241;-0,34015550
-13,36881785;-0,03137236;-0,33730510
-13,35857785;-0,03132871;-0,33325130
-13,34833785;-0,03132861;-0,33149970
-13,33809786;-0,03138121;-0,32766440
-13,32785786;-0,03140741;-0,32466740
-13,31761786;-0,03127617;-0,32196370
-13,30737786;-0,03127614;-0,31918740
-13,29713786;-0,03140738;-0,31538730
-13,28689786;-0,03138991;-0,31283060
-13,27665786;-0,03131111;-0,30866580
-13,26641786;-0,03141624;-0,30614380
-13,25617786;-0,03131993;-0,30307570
-13,24593786;-0,03138986;-0,29942190
-13,23569786;-0,03132864;-0,29620780
-13,22545786;-0,03128486;-0,29343410
-13,21521786;-0,03137251;-0,28923910
-13,20497786;-0,03124117;-0,28668280
-13,19473786;-0,03128487;-0,28328550
-13,18449786;-0,03124992;-0,27963100
-13,17425786;-0,03131981;-0,27590430
-13,16401786;-0,03134613;-0,27349260
-13,15377786;-0,03120609;-0,26973000
-13,14353786;-0,03124985;-0,26614940
-13,13329786;-0,03124991;-0,26260450
-13,12305786;-0,03125860;-0,25796500
-13,11281786;-0,03125862;-0,25485930
-13,10257786;-0,03131993;-0,25131650
-13,09233786;-0,03128486;-0,24780920
-13,08209786;-0,03120601;-0,24291530
-13,07185786;-0,03131113;-0,23973860
-13,06161786;-0,03125861;-0,23571970
-13,05137786;-0,03122362;-0,23294270
-13,04113786;-0,03119726;-0,22863220
-13,03089786;-0,03123240;-0,22494250
-13,02065786;-0,03116236;-0,22030240
-13,01041786;-0,03122356;-0,21726930
-13,00017786;-0,03116226;-0,21365100
-12,98993786;-0,03117106;-0,20919420
-12,97969786;-0,03119732;-0,20568790
-12,96945786;-0,03124994;-0,20101100
-12,95921786;-0,03123233;-0,19779610
-12,94897786;-0,03123245;-0,19451140
-12,93873786;-0,03111859;-0,18969460
-12,92849786;-0,03116234;-0,18574920
-12,91825786;-0,03128480;-0,18176830
-12,90801786;-0,03113606;-0,17844420
-12,89777786;-0,03120608;-0,17442460
-12,88753786;-0,03113610;-0,16927260
-12,87729786;-0,03116238;-0,16463270
-12,86705786;-0,03106597;-0,16087000
-12,85681786;-0,03108353;-0,15692400
-12,84657786;-0,03108349;-0,15279500
-12,83633786;-0,03107482;-0,14826420
-12,82609786;-0,03099599;-0,14432070
-12,81585786;-0,03104848;-0,14037660
-12,80561786;-0,03108353;-0,13555420
-12,79537786;-0,03103099;-0,13182780
-12,78513786;-0,03101347;-0,12777290
-12,77489786;-0,03107488;-0,12389990
-12,76465786;-0,03102220;-0,11853030
-12,75441786;-0,03101353;-0,11443780
-12,74417786;-0,03105734;-0,10954110
-12,73393786;-0,03105729;-0,10522990
-12,72369786;-0,03092586;-0,10037110
-12,71345786;-0,03096101;-0,09620985
-12,70321786;-0,03101354;-0,09153909
-12,69297786;-0,03096104;-0,08817972
-12,68273786;-0,03096969;-0,08313677
-12,67249786;-0,03090834;-0,07922757
-12,66225786;-0,03095230;-0,07473391
-12,65201786;-0,03093467;-0,07031419
-12,64177786;-0,03083852;-0,06578419
-12,63153786;-0,03086473;-0,06110637
-12,62129786;-0,03085610;-0,05734326
-12,61105786;-0,03088235;-0,05303284
-12,60081786;-0,03082097;-0,04839356
-12,59057786;-0,03077719;-0,04357327
-12,58033786;-0,03082972;-0,03893430
-12,57009786;-0,03076854;-0,03513326
-12,55985786;-0,03078596;-0,03023764
-12,54961786;-0,03075099;-0,02563455
-12,53937786;-0,03068103;-0,02117762
-12,52913786;-0,03063713;-0,01635434
-12,51889786;-0,03064599;-0,01175260
-12,50865786;-0,03058469;-0,00689545
-12,49841786;-0,03055855;-0,00321052
-12,48817786;-0,03042714;0,00145819
-12,47793786;-0,03012961;0,00579926
-12,46769786;-0,02935934;0,01061833
-12,45745786;-0,02560474;0,01478300
-12,44721786;-0,00899349;0,01887484
-12,43697786;0,01869794;0,02358833
-12,42673786;0,03199286;0,02870377
-12,41649786;0,02913978;0,03312364
-12,40625786;0,02754675;0,03754412
-12,39601786;0,02842195;0,04254804
-12,38577786;0,02863194;0,04744149
-12,37553786;0,02848323;0,05138731
-12,36529786;0,02845702;0,05551575
-12,35505786;0,02848322;0,05990016
-12,34481786;0,02855321;0,06428428
-12,33457786;0,02855315;0,06925273
-12,32433786;0,02851817;0,07290751
-12,31409786;0,02847451;0,07798577
-12,30385786;0,02853573;0,08189455
-12,29361786;0,02848326;0,08627866
-12,28337786;0,02859694;0,09026080
-12,27313786;0,02859694;0,09460266
-12,26289786;0,02850949;0,09905647
-12,25265786;0,02857068;0,10387850
-12,24241786;0,02852701;0,10731160
-12,23217786;0,02857073;0,11238950
-12,22193786;0,02856193;0,11629960
-12,21169786;0,02857950;0,12130530
-12,20145786;0,02851820;0,12521390
-12,19121786;0,02850952;0,12963540
-12,18097786;0,02859700;0,13409250
-12,17073786;0,02863191;0,13891570
-12,16049786;0,02855327;0,14282340
-12,15025786;0,02869324;0,14665730
-12,14001786;0,02863194;0,15133330
-12,12977786;0,02864071;0,15571610
-12,11953786;0,02862320;0,15929780
-12,10929786;0,02857076;0,16309740
-12,09905786;0,02854447;0,16740840
-12,08881786;0,02854452;0,17234070
-12,07857786;0,02851818;0,17668830
-12,06833786;0,02854461;0,18023320
-12,05809786;0,02856198;0,18516530
-12,04785786;0,02855319;0,18903700
-12,03761786;0,02860580;0,19254000
-12,02737786;0,02858821;0,19669950
-12,01713786;0,02855325;0,20035250
-12,00689786;0,02855313;0,20371440
-11,99665786;0,02855330;0,20831720
-11,98641786;0,02858830;0,21208030
-11,97617786;0,02855327;0,21580580
-11,96593786;0,02856196;0,21905760
-11,95569786;0,02864947;0,22388130
-11,94545786;0,02857068;0,22760820
-11,93521786;0,02861448;0,23089650
-11,92497786;0,02857075;0,23432970
-11,91473786;0,02850934;0,23827600
-11,90449786;0,02850940;0,24269460
-11,89425786;0,02854447;0,24616340
-11,88401786;0,02854447;0,25007340
-11,87377786;0,02851835;0,25325230
-11,86353786;0,02850943;0,25694180
-11,85329786;0,02850943;0,26092390
-11,84305786;0,02861442;0,26483280
-11,83281786;0,02853581;0,26845030
-11,82257786;0,02850943;0,27140920
-11,81233786;0,02849197;0,27575640
-11,80209786;0,02854444;0,27915500
-11,79185786;0,02850083;0,28262490
-11,78161786;0,02864078;0,28606050
-11,77137786;0,02857073;0,28898190
-11,76113786;0,02856208;0,29314080
-11,75089786;0,02855318;0,29595080
-11,74065786;0,02847454;0,29890980
-11,73041786;0,02850943;0,30278220
-11,72017786;0,02850072;0,30519300
-11,70993786;0,02846576;0,30815360
-11,69969786;0,02849202;0,31158860
-11,68945787;0,02849194;0,31546060
-11,67921787;0,02843941;0,31937000
-11,66897787;0,02842195;0,32221900
-11,65873787;0,02848314;0,32510460
-11,64849787;0,02857071;0,32821090
-11,63825787;0,02845696;0,33094960
-11,62801787;0,02848317;0,33379700
-11,61777787;0,02846571;0,33730380
-11,60753787;0,02845701;0,33997150
-11,59729787;0,02836058;0,34234670
-11,58705787;0,02845703;0,34490390
-11,57681787;0,02848332;0,34837460
-11,56657787;0,02835190;0,35052980
-11,55633787;0,02840441;0,35315950
-11,54609787;0,02843064;0,35622920
-11,53585787;0,02845693;0,35853190
-11,52561787;0,02838697;0,36046880
-11,51537787;0,02842196;0,36320860
-11,50513787;0,02838697;0,36598520
-11,49489787;0,02836940;0,36825050
-11,48465787;0,02841318;0,37066010
-11,47441787;0,02839568;0,37292560
-11,46417787;0,02842181;0,37614120
-11,45393787;0,02836074;0,37731080
-11,44369787;0,02842196;0,37920840
-11,43345787;0,02836951;0,38165270
-11,42321787;0,02843932;0,38416970
-11,41297787;0,02836065;0,38639650
-11,40273787;0,02837821;0,38837010
-11,39249787;0,02831696;0,39063550
-11,38225787;0,02831704;0,39227920
-11,37201787;0,02843944;0,39472560
-11,36177787;0,02842195;0,39520040
-11,35153787;0,02843067;0,39742950
-11,34129787;0,02842196;0,40013250
-11,33105787;0,02837826;0,40155800
-11,32081787;0,02832561;0,40378600
-11,31057787;0,02831690;0,40521120
-11,30033787;0,02831690;0,40762400
-11,29009787;0,02832564;0,40937770
-11,27985787;0,02829057;0,41061940
-11,26961787;0,02836076;0,41218980
-11,25937787;0,02830825;0,41303010
-11,24913787;0,02828186;0,41492990
-11,23889787;0,02831696;0,41562470
-11,22865787;0,02832563;0,41774440
-11,21841787;0,02833447;0,41821890
-11,20817787;0,02830821;0,42041090
-11,19793787;0,02829947;0,42165310
-11,18769787;0,02834310;0,42300470
-11,17745787;0,02828192;0,42362590
-11,16721787;0,02818567;0,42479570
-11,15697787;0,02825571;0,42633050
-11,14673787;0,02835196;0,42698790
-11,13649787;0,02829069;0,42837590
-11,12625787;0,02834319;0,42921590
-11,11601787;0,02825566;0,43016470
-11,10577787;0,02826443;0,43052950
-11,09553787;0,02818560;0,43133220
-11,08529787;0,02826433;0,43158790
-11,07505787;0,02828195;0,43231770
-11,06481787;0,02828186;0,43275600
-11,05457787;0,02828192;0,43392530
-11,04433787;0,02821181;0,43432690
-11,03409787;0,02815069;0,43491180
-11,02385787;0,02823816;0,43487490
-11,01361787;0,02820324;0,43589820
-11,00337787;0,02822933;0,43681120
-10,99313787;0,02821187;0,43684860
-10,98289787;0,02819438;0,43746960
-10,97265787;0,02815937;0,43725030
-10,96241787;0,02828184;0,43801780
-10,95217787;0,02829063;0,43845610
-10,94193787;0,02809813;0,43820020
-10,93169787;0,02815063;0,43783490
-10,92145787;0,02815063;0,43790810
-10,91121787;0,02825569;0,43849310
-10,90097787;0,02815938;0,43805420
-10,89073787;0,02817686;0,43798130
-10,88049787;0,02821187;0,43820030
-10,87025787;0,02820312;0,43703090
-10,86001787;0,02824688;0,43651940
-10,84977787;0,02819433;0,43641020
-10,83953787;0,02823822;0,43684790
-10,82929787;0,02814188;0,43582480
-10,81905787;0,02816812;0,43436380
-10,80881787;0,02816798;0,43502070
-10,79857787;0,02807181;0,43377880
-10,78833787;0,02812437;0,43330400
-10,77809787;0,02811554;0,43242790
-10,76785787;0,02814188;0,43235510
-10,75761787;0,02819430;0,43089440
-10,74737787;0,02815934;0,43071190
-10,73713787;0,02811554;0,43052960
-10,72689787;0,02815929;0,42947130
-10,71665787;0,02809819;0,42885120
-10,70641787;0,02809812;0,42775470
-10,69617787;0,02816806;0,42622060
-10,68593787;0,02811557;0,42541690
-10,67569787;0,02808059;0,42417420
-10,66545787;0,02806310;0,42358940
-10,65521787;0,02812433;0,42205480
-10,64497787;0,02803680;0,42092200
-10,63473787;0,02808935;0,41931520
-10,62449787;0,02803680;0,41796340
