Tiempo;average(B);average(A)
-17,61095131;-0,02847311;-0,44519440
-17,60071131;-0,02854411;-0,44911990
-17,59047131;-0,02845885;-0,45164330
-17,58023131;-0,02851569;-0,45641000
-17,56999131;-0,02848732;-0,46033560
-17,55975131;-0,02850133;-0,46622380
-17,54951131;-0,02834512;-0,46874720
-17,53927131;-0,02843038;-0,47014920
-17,52903131;-0,02855832;-0,47323350
-17,51879131;-0,02850148;-0,47603720
-17,50855131;-0,02850143;-0,48416870
-17,49831131;-0,02844464;-0,48641180
-17,48807131;-0,02847292;-0,48725310
-17,47783131;-0,02843034;-0,49088860
-17,46759131;-0,02843028;-0,49732680
-17,45735131;-0,02835929;-0,50180550
-17,44711131;-0,02841617;-0,50404660
-17,43687131;-0,02845871;-0,50572790
-17,42663131;-0,02845880;-0,50825150
-17,41639131;-0,02840196;-0,51161610
-17,40615131;-0,02845871;-0,51834550
-17,39591131;-0,02840196;-0,52199050
-17,38567131;-0,02833077;-0,52395340
-17,37543131;-0,02838780;-0,52843980
-17,36519131;-0,02838775;-0,53460810
-17,35495131;-0,02835924;-0,53881390
-17,34471131;-0,02843024;-0,54049630
-17,33447131;-0,02825971;-0,54133740
-17,32423131;-0,02840191;-0,54358070
-17,31399131;-0,02833081;-0,54918850
-17,30375131;-0,02844454;-0,55227270
-17,29351131;-0,02837349;-0,55563750
-17,28327131;-0,02828828;-0,55844130
-17,27303131;-0,02830235;-0,56040390
-17,26279131;-0,02820287;-0,56376870
-17,25255131;-0,02838766;-0,56657250
-17,24231131;-0,02838770;-0,57470360
-17,23207131;-0,02833077;-0,57694660
-17,22183131;-0,02828823;-0,57722720
-17,21159131;-0,02827412;-0,57862420
-17,20135131;-0,02827398;-0,58114030
-17,19111131;-0,02834503;-0,58757310
-17,18087131;-0,02820288;-0,59121630
-17,17063131;-0,02823129;-0,59458110
-17,16039131;-0,02831651;-0,59458080
-17,15015131;-0,02821699;-0,59738480
-17,13991131;-0,02825976;-0,60215130
-17,12967131;-0,02825967;-0,60860040
-17,11943131;-0,02824555;-0,61000230
-17,10919131;-0,02824550;-0,61280630
-17,09895131;-0,02827393;-0,61364730
-17,08871131;-0,02820288;-0,61561010
-17,07847131;-0,02833082;-0,62065710
-17,06823131;-0,02818857;-0,62346090
-17,05799131;-0,02823135;-0,62850790
-17,04775131;-0,02816020;-0,63019010
-17,03751131;-0,02818862;-0,63047050
-17,02727131;-0,02823129;-0,63439590
-17,01703131;-0,02831651;-0,64028410
-17,00679131;-0,02811752;-0,64561140
-16,99655131;-0,02823134;-0,64729390
-16,98631131;-0,02813178;-0,64869560
-16,97607131;-0,02813183;-0,64953710
-16,96583131;-0,02803226;-0,65149970
-16,95559131;-0,02806073;-0,65486370
-16,94535131;-0,02816019;-0,65850200
-16,93511131;-0,02817436;-0,66102160
-16,92487131;-0,02821709;-0,66577290
-16,91463131;-0,02804642;-0,66661220
-16,90439131;-0,02814599;-0,66857310
-16,89415131;-0,02810321;-0,67305930
-16,88391131;-0,02816019;-0,67838660
-16,87367131;-0,02808910;-0,67922780
-16,86343131;-0,02810336;-0,68371420
-16,85319131;-0,02811747;-0,68483570
-16,84295131;-0,02807489;-0,68455520
-16,83271131;-0,02804641;-0,68567690
-16,82247131;-0,02808914;-0,68960200
-16,81223131;-0,02813183;-0,69240590
-16,80199131;-0,02811752;-0,69577050
-16,79175131;-0,02804651;-0,69885470
-16,78151131;-0,02801795;-0,70165880
-16,77127131;-0,02803221;-0,70306060
-16,76103131;-0,02810331;-0,70278020
-16,75079131;-0,02804647;-0,70558420
-16,74055131;-0,02811762;-0,70810770
-16,73031131;-0,02801804;-0,71259390
-16,72007131;-0,02804646;-0,71764120
-16,70983131;-0,02804637;-0,71932360
-16,69959131;-0,02807479;-0,72044520
-16,68935131;-0,02798953;-0,72128620
-16,67911131;-0,02800379;-0,72212760
-16,66887131;-0,02804647;-0,72409020
-16,65863131;-0,02798953;-0,72773520
-16,64839131;-0,02797542;-0,72941750
-16,63815131;-0,02790432;-0,73362330
-16,62791131;-0,02800379;-0,73502530
-16,61767131;-0,02797542;-0,73754870
-16,60743131;-0,02793279;-0,73894800
-16,59719131;-0,02789011;-0,74034710
-16,58695131;-0,02797547;-0,74090590
-16,57671131;-0,02797527;-0,74453940
-16,56647131;-0,02794695;-0,74901970
-16,55623131;-0,02791858;-0,75013740
-16,54599131;-0,02787590;-0,75378050
-16,53575131;-0,02803231;-0,75490310
-16,52551131;-0,02794695;-0,75602350
-16,51527131;-0,02786159;-0,75630400
-16,50503131;-0,02784738;-0,75798630
-16,49479131;-0,02786160;-0,75798640
-16,48455131;-0,02786159;-0,76079010
-16,47431131;-0,02787585;-0,76387450
-16,46407131;-0,02787590;-0,76808020
-16,45383131;-0,02787585;-0,77032340
-16,44359131;-0,02797542;-0,76976260
-16,43335131;-0,02793269;-0,77284690
-16,42311131;-0,02784734;-0,77424870
-16,41287131;-0,02793274;-0,77480970
-16,40263132;-0,02784739;-0,77424870
-16,39239132;-0,02787585;-0,77480970
-16,38215132;-0,02784738;-0,77621170
-16,37191132;-0,02790423;-0,77985690
-16,36167132;-0,02786164;-0,78350200
-16,35143132;-0,02771939;-0,78546460
-16,34119132;-0,02779059;-0,79079210
-16,33095132;-0,02770519;-0,79135300
-16,32071132;-0,02780480;-0,79163310
-16,31047132;-0,02777633;-0,79163330
-16,30023132;-0,02780485;-0,79219410
-16,28999132;-0,02774786;-0,79247440
-16,27975132;-0,02781896;-0,79303510
-16,26951132;-0,02776208;-0,79443710
-16,25927132;-0,02777624;-0,79471750
-16,24903132;-0,02779045;-0,79808230
-16,23879132;-0,02780485;-0,80004500
-16,22855132;-0,02773370;-0,80032530
-16,21831132;-0,02777628;-0,80705470
-16,20807132;-0,02767672;-0,80453100
-16,19783132;-0,02783312;-0,80677410
-16,18759132;-0,02770528;-0,80845650
-16,17735132;-0,02767687;-0,81013890
-16,16711132;-0,02767672;-0,81126050
-16,15687132;-0,02769103;-0,81154080
-16,14663132;-0,02770524;-0,81238190
-16,13639132;-0,02769102;-0,81406210
-16,12615132;-0,02762007;-0,81546330
-16,11591132;-0,02769088;-0,81714750
-16,10567132;-0,02763409;-0,81966430
-16,09543132;-0,02773356;-0,81994370
-16,08519132;-0,02763413;-0,82330160
-16,07495132;-0,02763418;-0,82386150
-16,06471132;-0,02764839;-0,82581730
-16,05447132;-0,02759150;-0,82665580
-16,04423132;-0,02783322;-0,82721560
-16,03399132;-0,02766251;-0,82805390
-16,02375132;-0,02761997;-0,82805380
-16,01351132;-0,02763409;-0,82805370
-16,00327132;-0,02774786;-0,82833320
-15,99303132;-0,02766251;-0,82833320
-15,98279132;-0,02763399;-0,82889390
-15,97255132;-0,02764834;-0,82861350
-15,96231132;-0,02761983;-0,82945500
-15,95207132;-0,02771940;-0,82973530
-15,94183132;-0,02766261;-0,83057650
-15,93159132;-0,02757725;-0,83310010
-15,92135132;-0,02754873;-0,83141770
-15,91111132;-0,02760567;-0,83281950
-15,90087132;-0,02763409;-0,83534300
-15,89063132;-0,02757729;-0,83450190
-15,88039132;-0,02757720;-0,83506260
-15,87015132;-0,02753447;-0,83758620
-15,85991132;-0,02769093;-0,83814730
-15,84967132;-0,02753452;-0,83870790
-15,83943132;-0,02756289;-0,83926840
-15,82919132;-0,02749199;-0,84011000
-15,81895132;-0,02763413;-0,83954910
-15,80871132;-0,02754868;-0,84235310
-15,79847132;-0,02752040;-0,84347460
-15,78823132;-0,02754892;-0,84235320
-15,77799132;-0,02757725;-0,84375510
-15,76775132;-0,02757715;-0,84375520
-15,75751132;-0,02756299;-0,84515730
-15,74727132;-0,02756299;-0,84459630
-15,73703132;-0,02761993;-0,84459640
-15,72679132;-0,02759131;-0,84515730
-15,71655132;-0,02743510;-0,84375510
-15,70631132;-0,02744926;-0,84543750
-15,69607132;-0,02756299;-0,84487690
-15,68583132;-0,02752036;-0,84571800
-15,67559132;-0,02756299;-0,84431590
-15,66535132;-0,02749194;-0,84571810
-15,65511132;-0,02753452;-0,84571810
-15,64487132;-0,02749184;-0,84571810
-15,63463132;-0,02749189;-0,84599850
-15,62439132;-0,02746347;-0,84599850
-15,61415132;-0,02749184;-0,84599830
-15,60391132;-0,02759146;-0,84599850
-15,59367132;-0,02757725;-0,84571810
-15,58343132;-0,02740663;-0,84515710
-15,57319132;-0,02752041;-0,84599850
-15,56295132;-0,02749175;-0,84571810
-15,55271132;-0,02744926;-0,84487660
-15,54247132;-0,02753462;-0,84571810
-15,53223132;-0,02744916;-0,84599850
-15,52199132;-0,02739242;-0,84571810
-15,51175132;-0,02759141;-0,84627880
-15,50151132;-0,02742079;-0,84627880
-15,49127132;-0,02742069;-0,84515730
-15,48103132;-0,02740653;-0,84431610
-15,47079132;-0,02744936;-0,84515710
-15,46055132;-0,02744931;-0,84403540
-15,45031132;-0,02739228;-0,84347470
-15,44007132;-0,02753452;-0,84459630
-15,42983132;-0,02733544;-0,84347470
-15,41959132;-0,02754874;-0,84151190
-15,40935132;-0,02733548;-0,84207280
-15,39911132;-0,02729276;-0,84319440
-15,38887132;-0,02734960;-0,84263350
-15,37863132;-0,02737811;-0,84207270
-15,36839132;-0,02749184;-0,84010980
-15,35815132;-0,02734950;-0,83982930
-15,34791132;-0,02743495;-0,84123160
-15,33767132;-0,02732127;-0,83926860
-15,32743132;-0,02746342;-0,83814690
-15,31719132;-0,02740643;-0,83534310
-15,30695132;-0,02733553;-0,83562350
-15,29671132;-0,02729290;-0,83590380
-15,28647132;-0,02736386;-0,83338020
-15,27623132;-0,02732122;-0,83197840
-15,26599132;-0,02732103;-0,83197840
-15,25575132;-0,02727845;-0,83001550
-15,24551132;-0,02734965;-0,83029610
-15,23527132;-0,02737802;-0,82945500
-15,22503132;-0,02736395;-0,82945500
-15,21479132;-0,02734969;-0,82861360
-15,20455132;-0,02727859;-0,82861360
-15,19431132;-0,02736395;-0,82861360
-15,18407132;-0,02733548;-0,82861360
-15,17383132;-0,02729271;-0,82833320
-15,16359132;-0,02737816;-0,82721550
-15,15335132;-0,02734954;-0,82805390
-15,14311132;-0,02737806;-0,82693610
-15,13287132;-0,02722165;-0,82386120
-15,12263132;-0,02739237;-0,82469970
-15,11239132;-0,02726424;-0,82246430
-15,10215132;-0,02730687;-0,82134470
-15,09191132;-0,02736395;-0,82050350
-15,08167132;-0,02725017;-0,81966430
-15,07143132;-0,02737797;-0,81490530
-15,06119132;-0,02732127;-0,81546520
-15,05095132;-0,02729280;-0,81406330
-15,04071132;-0,02732123;-0,81210150
-15,03047132;-0,02729280;-0,81041930
-15,02023132;-0,02726434;-0,81069950
-15,00999132;-0,02732122;-0,80873690
-14,99975132;-0,02730707;-0,80957810
-14,98951132;-0,02726429;-0,80537230
-14,97927132;-0,02729275;-0,80649390
-14,96903132;-0,02729285;-0,80200770
-14,95879132;-0,02727850;-0,79976450
-14,94855132;-0,02715041;-0,79948400
-14,93831132;-0,02727849;-0,79808230
-14,92807132;-0,02733543;-0,79415690
-14,91783132;-0,02715046;-0,79415690
-14,90759132;-0,02727855;-0,79275480
-14,89735132;-0,02722170;-0,79247440
-14,88711132;-0,02732122;-0,79247440
-14,87687132;-0,02722161;-0,79219400
-14,86663132;-0,02715056;-0,79079200
-14,85639132;-0,02720740;-0,78854880
-14,84615132;-0,02719319;-0,78714690
-14,83591132;-0,02729280;-0,78210000
-14,82567132;-0,02716477;-0,78209980
-14,81543132;-0,02726424;-0,77985690
-14,80519132;-0,02717893;-0,77761330
-14,79495132;-0,02727859;-0,77452920
-14,78471132;-0,02724998;-0,77537030
-14,77447132;-0,02719319;-0,77424880
-14,76423132;-0,02722166;-0,77200570
-14,75399133;-0,02726438;-0,77200570
-14,74375133;-0,02726428;-0,76864110
-14,73351133;-0,02723587;-0,76808040
-14,72327133;-0,02722170;-0,76359390
-14,71303133;-0,02723592;-0,76163130
-14,70279133;-0,02717893;-0,75854710
-14,69255133;-0,02723587;-0,75854710
-14,68231133;-0,02720750;-0,75714510
-14,67207133;-0,02707946;-0,75574330
-14,66183133;-0,02722171;-0,75546290
-14,65159133;-0,02720739;-0,75490220
-14,64135133;-0,02713639;-0,75041790
-14,63111133;-0,02725027;-0,75013830
-14,62087133;-0,02720740;-0,74566100
-14,61063133;-0,02726424;-0,74230300
-14,60039133;-0,02717898;-0,74090590
-14,59015133;-0,02712214;-0,73922940
-14,57991133;-0,02715060;-0,73838900
-14,56967133;-0,02712209;-0,73614690
-14,55943133;-0,02729271;-0,73418420
-14,54919133;-0,02723586;-0,72997840
-14,53895133;-0,02715046;-0,72605290
-14,52871133;-0,02706506;-0,72437060
-14,51847133;-0,02722151;-0,72268840
-14,50823133;-0,02713629;-0,72184700
-14,49799133;-0,02712204;-0,72016470
-14,48775133;-0,02716467;-0,71932360
-14,47751133;-0,02722160;-0,71960400
-14,46727133;-0,02716477;-0,71427650
-14,45703133;-0,02710778;-0,71119180
-14,44679133;-0,02715056;-0,70726660
-14,43655133;-0,02710778;-0,70334090
-14,42631133;-0,02702243;-0,70306060
-14,41607133;-0,02709357;-0,70193900
-14,40583133;-0,02716477;-0,69997660
-14,39559133;-0,02719319;-0,69717250
-14,38535133;-0,02712209;-0,69380790
-14,37511133;-0,02713630;-0,68960210
-14,36487133;-0,02709352;-0,68679830
-14,35463133;-0,02715051;-0,68511590
-14,34439133;-0,02709362;-0,68455530
-14,33415133;-0,02716477;-0,68427490
-14,32391133;-0,02707931;-0,68147090
-14,31367133;-0,02703673;-0,67782600
-14,30343133;-0,02713635;-0,67390050
-14,29319133;-0,02715046;-0,67081620
-14,28295133;-0,02717893;-0,66969470
-14,27271133;-0,02706510;-0,66661420
-14,26247133;-0,02709372;-0,66297870
-14,25223133;-0,02702247;-0,65906290
-14,24199133;-0,02710793;-0,65710200
-14,23175133;-0,02707946;-0,65234010
-14,22151133;-0,02706525;-0,64925660
-14,21127133;-0,02707946;-0,64925660
-14,20103133;-0,02702252;-0,64757410
-14,19079133;-0,02705085;-0,64645270
-14,18055133;-0,02703664;-0,64084480
-14,17031133;-0,02703669;-0,63663910
-14,16007133;-0,02720745;-0,63271370
-14,14983133;-0,02699406;-0,63103130
-14,13959133;-0,02709362;-0,62934900
-14,12935133;-0,02710778;-0,62598440
-14,11911133;-0,02709352;-0,62233920
-14,10887133;-0,02709357;-0,61701210
-14,09863133;-0,02706511;-0,61420820
-14,08839133;-0,02703664;-0,61308660
-14,07815133;-0,02702248;-0,61224540
-14,06791133;-0,02707942;-0,60803960
-14,05767133;-0,02699406;-0,60467510
-14,04743133;-0,02706516;-0,60074940
-14,03719133;-0,02706511;-0,59682400
-14,02695133;-0,02710793;-0,59430060
-14,01671133;-0,02703659;-0,59261820
-14,00647133;-0,02702238;-0,58841420
-13,99623133;-0,02702243;-0,58393540
-13,98599133;-0,02705099;-0,58169910
-13,97575133;-0,02703663;-0,57862420
-13,96551133;-0,02697980;-0,57722600
-13,95527133;-0,02709352;-0,57470380
-13,94503133;-0,02703663;-0,57161930
-13,93479133;-0,02696549;-0,56601170
-13,92455133;-0,02705090;-0,56040400
-13,91431133;-0,02700817;-0,56012360
-13,90407133;-0,02703669;-0,55675910
-13,89383133;-0,02699410;-0,55591790
-13,88359133;-0,02707931;-0,54890790
-13,87335133;-0,02692295;-0,54470220
-13,86311133;-0,02705085;-0,54189810
-13,85287133;-0,02707941;-0,54133740
-13,84263133;-0,02697989;-0,53993560
-13,83239133;-0,02713620;-0,53629060
-13,82215133;-0,02703659;-0,53096320
-13,81191133;-0,02700822;-0,52731820
-13,80167133;-0,02699411;-0,52339260
-13,79143133;-0,02696558;-0,52002790
-13,78119133;-0,02693712;-0,51694360
-13,77095133;-0,02700831;-0,51021410
-13,76071133;-0,02700817;-0,50628880
-13,75047133;-0,02690870;-0,50544760
-13,74023133;-0,02700826;-0,50348590
-13,72999133;-0,02702243;-0,49872600
-13,71975133;-0,02710778;-0,49228850
-13,70951133;-0,02695133;-0,48837180
-13,69927133;-0,02688023;-0,48753240
-13,68903133;-0,02693707;-0,48557060
-13,67879133;-0,02689444;-0,47912170
-13,66855133;-0,02693707;-0,47547660
-13,65831133;-0,02693698;-0,47155100
-13,64807133;-0,02693721;-0,47014910
-13,63783133;-0,02696553;-0,46734530
-13,62759133;-0,02699395;-0,46426100
-13,61735133;-0,02693721;-0,45977480
-13,60711133;-0,02700821;-0,45360610
-13,59687133;-0,02706530;-0,45192370
-13,58663133;-0,02699410;-0,44743760
-13,57639133;-0,02693702;-0,44547490
-13,56615133;-0,02688028;-0,43986720
-13,55591133;-0,02692286;-0,43453990
-13,54567133;-0,02689439;-0,43369870
-13,53543133;-0,02705089;-0,43117520
-13,52519133;-0,02685171;-0,42837130
-13,51495133;-0,02702257;-0,41939890
-13,50471133;-0,02693712;-0,41687520
-13,49447133;-0,02692300;-0,41519480
-13,48423133;-0,02697965;-0,41295840
-13,47399133;-0,02697970;-0,40512370
-13,46375133;-0,02693721;-0,39952160
-13,45351133;-0,02695128;-0,39840020
-13,44327133;-0,02705090;-0,39699810
-13,43303133;-0,02688018;-0,39531590
-13,42279133;-0,02685162;-0,38886690
-13,41255133;-0,02697975;-0,38353950
-13,40231133;-0,02689444;-0,37961400
-13,39207133;-0,02692286;-0,37737100
-13,38183133;-0,02682334;-0,37316520
-13,37159133;-0,02700817;-0,36699670
-13,36135133;-0,02693707;-0,36391240
-13,35111133;-0,02690864;-0,36138900
-13,34087133;-0,02682339;-0,35970660
-13,33063133;-0,02700817;-0,35437910
-13,32039133;-0,02690870;-0,34961250
-13,31015133;-0,02689439;-0,34484590
-13,29991133;-0,02689449;-0,34204200
-13,28967133;-0,02689454;-0,33727830
-13,27943133;-0,02702252;-0,33196230
-13,26919133;-0,02688028;-0,32692860
-13,25895133;-0,02688018;-0,32580990
-13,24871133;-0,02697965;-0,32272560
-13,23847133;-0,02683746;-0,31767860
-13,22823133;-0,02693716;-0,31207100
-13,21799133;-0,02685181;-0,30730440
-13,20775133;-0,02685181;-0,30478090
-13,19751133;-0,02690856;-0,30001420
-13,18727133;-0,02693707;-0,29580840
-13,17703133;-0,02688028;-0,29076140
-13,16679133;-0,02680918;-0,28935950
-13,15655133;-0,02695128;-0,28515360
-13,14631133;-0,02680903;-0,27898500
-13,13607133;-0,02692295;-0,27533990
-13,12583133;-0,02685171;-0,27113410
-13,11559134;-0,02686593;-0,26748910
-13,10535134;-0,02683755;-0,26216180
-13,09511134;-0,02686612;-0,25683420
-13,08487134;-0,02695142;-0,25487150
-13,07463134;-0,02688014;-0,25459220
-13,06439134;-0,02690870;-0,24872020
-13,05415134;-0,02690870;-0,24452100
-13,04391134;-0,02690869;-0,23863760
-13,03367134;-0,02682339;-0,23415330
-13,02343134;-0,02692281;-0,23022790
-13,01319134;-0,02685181;-0,22433970
-13,00295134;-0,02686597;-0,21901230
-12,99271134;-0,02679478;-0,21592800
-12,98247134;-0,02692276;-0,21228300
-12,97223134;-0,02678057;-0,20723600
-12,96199134;-0,02683750;-0,20274980
-12,95175134;-0,02680913;-0,19938520
-12,94151134;-0,02683755;-0,19574010
-12,93127134;-0,02690855;-0,19041260
-12,92103134;-0,02692296;-0,18704800
-12,91079134;-0,02680899;-0,18340290
-12,90055134;-0,02680913;-0,18060000
-12,89031134;-0,02685171;-0,17639700
-12,88007134;-0,02679468;-0,16884180
-12,86983134;-0,02678076;-0,16464460
-12,85959134;-0,02683745;-0,16128270
-12,84935134;-0,02688023;-0,15763770
-12,83911134;-0,02683756;-0,15062800
-12,82887134;-0,02679473;-0,14782410
-12,81863134;-0,02679472;-0,14586130
-12,80839134;-0,02678066;-0,14221630
-12,79815134;-0,02679487;-0,13408500
-12,78791134;-0,02686602;-0,12931840
-12,77767134;-0,02666689;-0,12735570
-12,76743134;-0,02689444;-0,12371060
-12,75719134;-0,02679493;-0,11950480
-12,74695134;-0,02682334;-0,11249500
-12,73671134;-0,02689439;-0,11137350
-12,72647134;-0,02683751;-0,10885000
-12,71623134;-0,02672368;-0,10352260
-12,70599134;-0,02683740;-0,09791486
-12,69575134;-0,02672373;-0,09287262
-12,68551134;-0,02668105;-0,09007446
-12,67527134;-0,02678052;-0,08279864
-12,66503134;-0,02682324;-0,07719660
-12,65479134;-0,02676645;-0,07523386
-12,64455134;-0,02669536;-0,07242998
-12,63431134;-0,02673803;-0,06878492
-12,62407134;-0,02675220;-0,06093404
-12,61383134;-0,02679482;-0,05756938
-12,60359134;-0,02675220;-0,05392431
-12,59335134;-0,02675215;-0,04943809
-12,58311134;-0,02676646;-0,04326953
-12,57287134;-0,02678047;-0,04018527
-12,56263134;-0,02672373;-0,03654020
-12,55239134;-0,02670947;-0,03177359
-12,54215134;-0,02666693;-0,02588542
-12,53191134;-0,02665263;-0,02139921
-12,52167134;-0,02672373;-0,01859532
-12,51143134;-0,02668095;-0,01299326
-12,50119134;-0,02663841;-0,00711749
-12,49095134;-0,02663832;-0,00376331
-12,48071134;-0,02665258;-0,00208575
-12,47047134;-0,02665253;0,00434794
-12,46023134;-0,02655301;0,00938731
-12,44999134;-0,02659579;0,01387066
-12,43975134;-0,02642503;0,01667265
-12,42951134;-0,02635402;0,01947654
-12,41927134;-0,02591308;0,02648626
-12,40903134;-0,02355233;0,03097249
-12,39879134;-0,00820691;0,03349599
-12,38855134;0,02151666;0,03517832
-12,37831134;0,03747364;0,04078611
-12,36807134;0,03563891;0,04695464
-12,35783134;0,03293677;0,05368398
-12,34759134;0,03357681;0,05704864
-12,33735134;0,03400340;0,06293682
-12,32711134;0,03381848;0,06686228
-12,31687134;0,03373322;0,06854462
-12,30663134;0,03380427;0,07134564
-12,29639134;0,03379005;0,07974682
-12,28615134;0,03379010;0,08450197
-12,27591134;0,03381838;0,08814128
-12,26567134;0,03379010;0,09066477
-12,25543134;0,03377580;0,09711371
-12,24519134;0,03380432;0,10131960
-12,23495134;0,03381853;0,10384300
-12,22471134;0,03369053;0,10748810
-12,21447134;0,03373326;0,11253510
-12,20423134;0,03373327;0,11870370
-12,19399134;0,03371905;0,12234880
-12,18375134;0,03377580;0,12515260
-12,17351134;0,03371895;0,12963890
-12,16327134;0,03360528;0,13664860
-12,15303134;0,03379002;0,14001320
-12,14279134;0,03366213;0,14169560
-12,13255134;0,03371891;0,14590140
-12,12231134;0,03369054;0,15375230
-12,11207134;0,03369054;0,15739730
-12,10183134;0,03366207;0,16075240
-12,09159134;0,03363365;0,16494680
-12,08135134;0,03364787;0,17054890
-12,07111134;0,03359102;0,17475100
-12,06087134;0,03369059;0,17615290
-12,05063134;0,03364786;0,18007840
-12,04039134;0,03361935;0,18540570
-12,03015134;0,03353409;0,19017230
-12,01991134;0,03364792;0,19437810
-12,00967134;0,03369053;0,19802320
-11,99943134;0,03363375;0,20222900
-11,98919134;0,03369063;0,20783680
-11,97895134;0,03363375;0,21036040
-11,96871134;0,03367629;0,21204270
-11,95847134;0,03361959;0,21484660
-11,94823134;0,03367638;0,22297780
-11,93799134;0,03353423;0,22858560
-11,92775134;0,03359107;0,23138950
-11,91751134;0,03364786;0,23503170
-11,90727134;0,03354847;0,24119170
-11,89703134;0,03369053;0,24566640
-11,88679134;0,03360523;0,24902350
-11,87655134;0,03350567;0,25070580
-11,86631134;0,03363375;0,25603310
-11,85607134;0,03352002;0,26220170
-11,84583134;0,03351997;0,26528600
-11,83559134;0,03351982;0,26949190
-11,82535134;0,03350576;0,27481930
-11,81511134;0,03343466;0,27902510
-11,80487134;0,03351997;0,28267020
-11,79463134;0,03356254;0,28435240
-11,78439134;0,03349156;0,28827790
-11,77415134;0,03356256;0,29416610
-11,76391134;0,03344887;0,30005430
-11,75367134;0,03350571;0,30285820
-11,74343134;0,03344877;0,30538170
-11,73319134;0,03349146;0,31155010
-11,72295134;0,03346303;0,31687750
-11,71271134;0,03347719;0,31912060
-11,70247134;0,03349146;0,32079910
-11,69223134;0,03351992;0,32359440
-11,68199134;0,03342045;0,33086840
-11,67175134;0,03350567;0,33591360
-11,66151134;0,03337777;0,33871740
-11,65127134;0,03337772;0,34404480
-11,64103134;0,03350571;0,35105450
-11,63079134;0,03339184;0,35385830
-11,62055134;0,03339202;0,35526020
-11,61031134;0,03344873;0,35778390
-11,60007134;0,03339189;0,36423290
-11,58983134;0,03337772;0,36927980
-11,57959134;0,03332080;0,37180330
-11,56935134;0,03342040;0,37348570
-11,55911134;0,03330672;0,37713070
-11,54887134;0,03334926;0,38329920
-11,53863134;0,03326405;0,38806590
-11,52839134;0,03336342;0,39115040
-11,51815134;0,03336351;0,39199140
-11,50791134;0,03344881;0,39563550
-11,49767134;0,03330668;0,40011680
-11,48743134;0,03330663;0,40627010
-11,47719134;0,03334925;0,40878690
-11,46695135;0,03330662;0,41327030
-11,45671135;0,03329241;0,41719570
-11,44647135;0,03329241;0,42280350
-11,43623135;0,03326400;0,42532700
-11,42599135;0,03332083;0,42728980
-11,41575135;0,03319290;0,42841140
-11,40551135;0,03320706;0,43429940
-11,39527135;0,03326395;0,44102870
-11,38503135;0,03330673;0,44355220
-11,37479135;0,03326390;0,44607570
-11,36455135;0,03327816;0,44831890
-11,35431135;0,03316447;0,45420720
-11,34407135;0,03322137;0,45981490
-11,33383135;0,03319290;0,46261880
-11,32359135;0,03322127;0,46317960
-11,31335135;0,03329222;0,46570310
-11,30311135;0,03324983;0,47046960
-11,29287135;0,03327820;0,47719890
-11,28263135;0,03315026;0,48084200
-11,27239135;0,03315021;0,48335980
-11,26215135;0,03310739;0,48531780
-11,25191135;0,03324978;0,49035160
-11,24167135;0,03316443;0,49679560
-11,23143135;0,03320711;0,49791720
-11,22119135;0,03309327;0,49931910
-11,21095135;0,03313596;0,50212310
-11,20071135;0,03316447;0,50632890
-11,19047135;0,03315023;0,51361930
-11,18023135;0,03310759;0,51530150
-11,16999135;0,03320715;0,51894660
-11,15975135;0,03319285;0,52203080
-11,14951135;0,03313596;0,52847980
-11,13927135;0,03302228;0,53044250
-11,12903135;0,03316447;0,53436790
-11,11879135;0,03315017;0,53492850
-11,10855135;0,03317864;0,53885400
-11,09831135;0,03305070;0,54221860
-11,08807135;0,03299376;0,54810690
-11,07783135;0,03317869;0,55119130
-11,06759135;0,03306490;0,55287360
-11,05735135;0,03312170;0,55595780
-11,04711135;0,03302218;0,55904190
-11,03687135;0,03310749;0,56549100
-11,02663135;0,03320710;0,56857510
-11,01639135;0,03309332;0,57053790
-11,00615135;0,03309319;0,57137710
-10,99591135;0,03299372;0,57277510
-10,98567135;0,03307907;0,57725210
-10,97543135;0,03300802;0,58537200
-10,96519135;0,03299371;0,58761220
-10,95495135;0,03307912;0,58873270
-10,94471135;0,03302204;0,58985430
-10,93447135;0,03297955;0,59293850
-10,92423135;0,03295117;0,59994830
-10,91399135;0,03292261;0,60247180
-10,90375135;0,03305065;0,60527570
-10,89351135;0,03296530;0,60611690
-10,88327135;0,03297950;0,60864040
-10,87303135;0,03303643;0,60976200
-10,86279135;0,03299376;0,61565020
-10,85255135;0,03289419;0,61901480
-10,84231135;0,03292266;0,62434220
-10,83207135;0,03289438;0,62462260
-10,82183135;0,03299367;0,62826750
-10,81159135;0,03302223;0,63163210
-10,80135135;0,03306481;0,63639870
-10,79111135;0,03290856;0,64004370
-10,78087135;0,03289419;0,64256730
-10,77063135;0,03286568;0,64256740
-10,76039135;0,03288003;0,64396830
-10,75015135;0,03297960;0,64761050
-10,73991135;0,03276626;0,65404730
-10,72967135;0,03296534;0,65768650
-10,71943135;0,03289419;0,66048290
-10,70919135;0,03295118;0,66188390
-10,69895135;0,03283735;0,66300520
-10,68871135;0,03279467;0,66636990
-10,67847135;0,03287997;0,66861320
-10,66823135;0,03289419;0,67422090
-10,65799135;0,03283726;0,67702470
-10,64775135;0,03270927;0,67842690
-10,63751135;0,03288003;0,67842690
