Tiempo;average(B);average(A)
-17,61265190;-0,02973953;-0,44758430
-17,60241190;-0,02978299;-0,45036150
-17,59217190;-0,02970709;-0,45292520
-17,58193190;-0,02970713;-0,45826600
-17,57169190;-0,02969604;-0,46382020
-17,56145190;-0,02972881;-0,46723840
-17,55121190;-0,02976130;-0,46916140
-17,54097190;-0,02972867;-0,47151110
-17,53073190;-0,02976125;-0,47492930
-17,52049190;-0,02968544;-0,47877450
-17,51025190;-0,02972889;-0,48240630
-17,50001190;-0,02973953;-0,48710620
-17,48977190;-0,02969623;-0,48859940
-17,47953190;-0,02966371;-0,49158080
-17,46929190;-0,02963123;-0,49819150
-17,45905190;-0,02973950;-0,50224610
-17,44881190;-0,02968551;-0,50566120
-17,43857190;-0,02959878;-0,50630220
-17,42833190;-0,02972867;-0,50843830
-17,41809190;-0,02971791;-0,51442000
-17,40785190;-0,02975050;-0,51847890
-17,39761190;-0,02965295;-0,52360610
-17,38737190;-0,02965295;-0,52659700
-17,37713190;-0,02964202;-0,53065620
-17,36689190;-0,02960954;-0,53621040
-17,35665190;-0,02965285;-0,53941490
-17,34641190;-0,02958785;-0,54069680
-17,33617190;-0,02955537;-0,54176480
-17,32593190;-0,02963119;-0,54475570
-17,31569190;-0,02967453;-0,54881470
-17,30545190;-0,02952293;-0,55351460
-17,29521190;-0,02957699;-0,55778700
-17,28497190;-0,02957709;-0,55885520
-17,27473190;-0,02966378;-0,56035060
-17,26449190;-0,02952285;-0,56419580
-17,25425190;-0,02955522;-0,56910930
-17,24401190;-0,02958788;-0,57359550
-17,23377191;-0,02952281;-0,57701300
-17,22353191;-0,02962029;-0,57744000
-17,21329191;-0,02956612;-0,58063290
-17,20305191;-0,02960954;-0,58404210
-17,19281191;-0,02950123;-0,58937560
-17,18257191;-0,02957705;-0,59193740
-17,17233191;-0,02957702;-0,59471460
-17,16209191;-0,02947939;-0,59621010
-17,15185191;-0,02955526;-0,60005530
-17,14161191;-0,02947946;-0,60411430
-17,13137191;-0,02956623;-0,60945510
-17,12113191;-0,02952286;-0,61201850
-17,11089191;-0,02952285;-0,61308670
-17,10065191;-0,02955533;-0,61436860
-17,09041191;-0,02946857;-0,61757270
-17,08017191;-0,02944692;-0,62163180
-17,06993191;-0,02953368;-0,62440880
-17,05969191;-0,02955522;-0,62846770
-17,04945191;-0,02954451;-0,63103130
-17,03921191;-0,02945788;-0,63231310
-17,02897191;-0,02952289;-0,63658560
-17,01873191;-0,02947954;-0,64235350
-17,00849191;-0,02939278;-0,64470350
-16,99825191;-0,02947943;-0,64833510
-16,98801191;-0,02951206;-0,64897600
-16,97777191;-0,02943613;-0,65004430
-16,96753191;-0,02939278;-0,65089890
-16,95729191;-0,02947947;-0,65538450
-16,94705191;-0,02943609;-0,66071530
-16,93681191;-0,02940368;-0,66305790
-16,92657191;-0,02950119;-0,66582640
-16,91633191;-0,02937109;-0,66796050
-16,90609191;-0,02944702;-0,66945520
-16,89585191;-0,02937105;-0,67201810
-16,88561191;-0,02937116;-0,67799940
-16,87537191;-0,02933862;-0,68099030
-16,86513191;-0,02941447;-0,68398120
-16,85489191;-0,02942537;-0,68504920
-16,84465191;-0,02937105;-0,68483560
-16,83441191;-0,02937116;-0,68739910
-16,82417191;-0,02942530;-0,69103080
-16,81393191;-0,02932778;-0,69466230
-16,80369191;-0,02936016;-0,69722570
-16,79345191;-0,02936026;-0,70000310
-16,78321191;-0,02941454;-0,70171210
-16,77297191;-0,02934948;-0,70320740
-16,76273191;-0,02936022;-0,70342110
-16,75249191;-0,02939275;-0,70513020
-16,74225191;-0,02941444;-0,70854820
-16,73201191;-0,02934944;-0,71453010
-16,72177191;-0,02918693;-0,71923010
-16,71153191;-0,02938192;-0,71923010
-16,70129191;-0,02930605;-0,72093940
-16,69105191;-0,02931699;-0,72179370
-16,68081191;-0,02932778;-0,72264840
-16,67057191;-0,02937117;-0,72478480
-16,66033191;-0,02930609;-0,72628010
-16,65009191;-0,02930610;-0,73012520
-16,63985191;-0,02926276;-0,73461150
-16,62961191;-0,02933869;-0,73738710
-16,61937191;-0,02928444;-0,73760220
-16,60913191;-0,02933858;-0,73930700
-16,59889191;-0,02924106;-0,73973490
-16,58865191;-0,02919772;-0,74271550
-16,57841191;-0,02926268;-0,74548900
-16,56817191;-0,02930613;-0,75060580
-16,55793191;-0,02923019;-0,75231260
-16,54769191;-0,02923023;-0,75508900
-16,53745191;-0,02923027;-0,75551630
-16,52721191;-0,02925193;-0,75658430
-16,51697191;-0,02918697;-0,75701160
-16,50673191;-0,02921948;-0,75786610
-16,49649191;-0,02914358;-0,75807980
-16,48625191;-0,02925196;-0,76256600
-16,47601191;-0,02920865;-0,76619760
-16,46577191;-0,02921944;-0,76790670
-16,45553191;-0,02926279;-0,76961570
-16,44529191;-0,02916527;-0,77217920
-16,43505191;-0,02924114;-0,77324730
-16,42481191;-0,02915441;-0,77410190
-16,41457191;-0,02912189;-0,77452930
-16,40433191;-0,02914362;-0,77559730
-16,39409191;-0,02920854;-0,77581100
-16,38385191;-0,02923019;-0,77901570
-16,37361191;-0,02912185;-0,78222020
-16,36337191;-0,02908945;-0,78392930
-16,35313191;-0,02910024;-0,78777450
-16,34289191;-0,02923038;-0,78948380
-16,33265191;-0,02915445;-0,79204730
-16,32241191;-0,02916527;-0,79204730
-16,31217191;-0,02905686;-0,79247470
-16,30193191;-0,02914355;-0,79290180
-16,29169191;-0,02912189;-0,79311560
-16,28145191;-0,02908948;-0,79311540
-16,27121191;-0,02908949;-0,79439720
-16,26097191;-0,02914359;-0,79674710
-16,25073191;-0,02912193;-0,79995150
-16,24049191;-0,02911107;-0,80144690
-16,23025191;-0,02907869;-0,80401030
-16,22001191;-0,02902441;-0,80550580
-16,20977191;-0,02913283;-0,80678760
-16,19953191;-0,02910020;-0,80892370
-16,18929191;-0,02907862;-0,80977830
-16,17905191;-0,02908934;-0,80977830
-16,16881191;-0,02906780;-0,81063270
-16,15857191;-0,02902438;-0,81319640
-16,14833191;-0,02908934;-0,81341010
-16,13809191;-0,02901344;-0,81447600
-16,12785191;-0,02906772;-0,81554570
-16,11761191;-0,02906776;-0,82045260
-16,10737191;-0,02908930;-0,82002600
-16,09713191;-0,02906780;-0,82151690
-16,08689191;-0,02903524;-0,82535190
-16,07665191;-0,02900258;-0,82471410
-16,06641191;-0,02900272;-0,82599160
-16,05617191;-0,02901355;-0,82748180
-16,04593191;-0,02911114;-0,82790750
-16,03569191;-0,02902438;-0,82769470
-16,02545191;-0,02904607;-0,82833340
-16,01521191;-0,02895942;-0,82812050
-16,00497191;-0,02895935;-0,82833340
-15,99473191;-0,02903525;-0,82876070
-15,98449191;-0,02905686;-0,82918790
-15,97425191;-0,02897025;-0,82940170
-15,96401191;-0,02894852;-0,82982890
-15,95377191;-0,02894848;-0,82940170
-15,94353191;-0,02894852;-0,83196520
-15,93329191;-0,02897029;-0,83175140
-15,92305191;-0,02897025;-0,83324690
-15,91281191;-0,02890529;-0,83431520
-15,90257191;-0,02899197;-0,83602400
-15,89233191;-0,02888353;-0,83709220
-15,88209191;-0,02885108;-0,83645140
-15,87185191;-0,02889438;-0,83794660
-15,86161191;-0,02889442;-0,83730590
-15,85137191;-0,02898108;-0,83944230
-15,84113191;-0,02898107;-0,84093790
-15,83089191;-0,02888355;-0,84157880
-15,82065191;-0,02893779;-0,84157880
-15,81041191;-0,02886191;-0,84221970
-15,80017191;-0,02897017;-0,84179220
-15,78993191;-0,02892694;-0,84328800
-15,77969191;-0,02891600;-0,84328800
-15,76945191;-0,02882928;-0,84499700
-15,75921191;-0,02891610;-0,84499700
-15,74897191;-0,02889435;-0,84499700
-15,73873191;-0,02882943;-0,84563800
-15,72849191;-0,02894863;-0,84563810
-15,71825191;-0,02890521;-0,84585170
-15,70801191;-0,02887273;-0,84563820
-15,69777191;-0,02881845;-0,84521080
-15,68753191;-0,02884011;-0,84563810
-15,67729191;-0,02890518;-0,84585170
-15,66705191;-0,02885108;-0,84606530
-15,65681191;-0,02885104;-0,84606520
-15,64657191;-0,02886179;-0,84563790
-15,63633191;-0,02885101;-0,84563810
-15,62609191;-0,02882943;-0,84627910
-15,61585191;-0,02884022;-0,84563790
-15,60561191;-0,02886187;-0,84627910
-15,59537191;-0,02874259;-0,84585170
-15,58513192;-0,02879690;-0,84563810
-15,57489192;-0,02876435;-0,84563800
-15,56465192;-0,02890522;-0,84585170
-15,55441192;-0,02884022;-0,84585170
-15,54417192;-0,02877514;-0,84606530
-15,53393192;-0,02879687;-0,84606530
-15,52369192;-0,02877514;-0,84606530
-15,51345192;-0,02876440;-0,84585170
-15,50321192;-0,02879680;-0,84542440
-15,49297192;-0,02868846;-0,84563810
-15,48273192;-0,02878601;-0,84542450
-15,47249192;-0,02876435;-0,84542440
-15,46225192;-0,02878587;-0,84478350
-15,45201192;-0,02887262;-0,84456980
-15,44177192;-0,02872097;-0,84456970
-15,43153192;-0,02880781;-0,84435610
-15,42129192;-0,02873180;-0,84392880
-15,41105192;-0,02872097;-0,84264710
-15,40081192;-0,02868853;-0,84307430
-15,39057192;-0,02875353;-0,84221990
-15,38033192;-0,02878615;-0,84179230
-15,37009192;-0,02867763;-0,84029710
-15,35985192;-0,02874266;-0,84093800
-15,34961192;-0,02871015;-0,83986960
-15,33937192;-0,02874266;-0,83901540
-15,32913192;-0,02865594;-0,83709230
-15,31889192;-0,02873188;-0,83666490
-15,30865192;-0,02862353;-0,83474220
-15,29841192;-0,02872109;-0,83452870
-15,28817192;-0,02876445;-0,83410140
-15,27793192;-0,02869936;-0,83132430
-15,26769192;-0,02866691;-0,83303330
-15,25745192;-0,02871022;-0,83153780
-15,24721192;-0,02869939;-0,82897410
-15,23697192;-0,02861270;-0,82918790
-15,22673192;-0,02863425;-0,82897440
-15,21649192;-0,02864526;-0,82897420
-15,20625192;-0,02877511;-0,82918790
-15,19601192;-0,02868853;-0,82833340
-15,18577192;-0,02872101;-0,82833340
-15,17553192;-0,02863443;-0,82812050
-15,16529192;-0,02863425;-0,82812050
-15,15505192;-0,02858019;-0,82684310
-15,14481192;-0,02862342;-0,82684310
-15,13457192;-0,02867763;-0,82705600
-15,12433192;-0,02861267;-0,82535220
-15,11409192;-0,02865605;-0,82322250
-15,10385192;-0,02865605;-0,82258280
-15,09361192;-0,02872087;-0,82173070
-15,08337192;-0,02868842;-0,81810710
-15,07313192;-0,02863432;-0,81575700
-15,06289192;-0,02858012;-0,81511830
-15,05265192;-0,02867766;-0,81362300
-15,04241192;-0,02861270;-0,81191460
-15,03217192;-0,02860177;-0,81127360
-15,02193192;-0,02855843;-0,81041920
-15,01169192;-0,02862353;-0,80828300
-15,00145192;-0,02861260;-0,80785550
-14,99121192;-0,02860166;-0,80636020
-14,98097192;-0,02861260;-0,80336950
-14,97073192;-0,02853677;-0,80230150
-14,96049192;-0,02850422;-0,80059220
-14,95025192;-0,02850422;-0,79888340
-14,94001192;-0,02864518;-0,79738800
-14,92977192;-0,02856932;-0,79418360
-14,91953192;-0,02860180;-0,79354270
-14,90929192;-0,02855850;-0,79290160
-14,89905192;-0,02861270;-0,79247470
-14,88881192;-0,02856932;-0,79247470
-14,87857192;-0,02855843;-0,79183370
-14,86833192;-0,02852606;-0,79097900
-14,85809192;-0,02852595;-0,78927000
-14,84785192;-0,02858008;-0,78798820
-14,83761192;-0,02854767;-0,78328840
-14,82737192;-0,02854760;-0,77987030
-14,81713192;-0,02856929;-0,77987050
-14,80689192;-0,02858005;-0,77709280
-14,79665192;-0,02849339;-0,77538370
-14,78641192;-0,02850433;-0,77452900
-14,77617192;-0,02850429;-0,77410190
-14,76593192;-0,02861263;-0,77388820
-14,75569192;-0,02856936;-0,77025650
-14,74545192;-0,02852594;-0,76940210
-14,73521192;-0,02851508;-0,76662500
-14,72497192;-0,02854760;-0,76363410
-14,71473192;-0,02856932;-0,76171130
-14,70449192;-0,02860184;-0,75957520
-14,69425192;-0,02850422;-0,75786620
-14,68401192;-0,02862346;-0,75679800
-14,67377192;-0,02846095;-0,75722520
-14,66353192;-0,02843933;-0,75551620
-14,65329192;-0,02851508;-0,75402090
-14,64305192;-0,02855846;-0,75209900
-14,63281192;-0,02853674;-0,74868620
-14,62257192;-0,02851508;-0,74591200
-14,61233192;-0,02854763;-0,74165250
-14,60209192;-0,02850429;-0,73952200
-14,59185192;-0,02849339;-0,73930930
-14,58161192;-0,02850429;-0,73781590
-14,57137192;-0,02843926;-0,73503870
-14,56113192;-0,02856925;-0,73418410
-14,55089192;-0,02854763;-0,73226140
-14,54065192;-0,02852591;-0,72756170
-14,53041192;-0,02843922;-0,72350280
-14,52017192;-0,02849339;-0,72222110
-14,50993192;-0,02839592;-0,72136650
-14,49969192;-0,02849346;-0,72093930
-14,48945192;-0,02849339;-0,71987130
-14,47921192;-0,02840674;-0,71794830
-14,46897192;-0,02842843;-0,71559820
-14,45873192;-0,02843929;-0,70854810
-14,44849192;-0,02842850;-0,70683920
-14,43825192;-0,02843930;-0,70342110
-14,42801192;-0,02845015;-0,70278010
-14,41777192;-0,02849339;-0,70235290
-14,40753192;-0,02839591;-0,69978930
-14,39729192;-0,02850429;-0,69658500
-14,38705192;-0,02841760;-0,69295330
-14,37681192;-0,02853680;-0,68910810
-14,36657192;-0,02839595;-0,68718550
-14,35633192;-0,02841760;-0,68526290
-14,34609192;-0,02841757;-0,68483560
-14,33585192;-0,02843926;-0,68334040
-14,32561192;-0,02839591;-0,68120380
-14,31537192;-0,02829851;-0,67821320
-14,30513192;-0,02846106;-0,67244520
-14,29489192;-0,02846091;-0,67009600
-14,28465192;-0,02834185;-0,66710590
-14,27441192;-0,02841761;-0,66540070
-14,26417192;-0,02842861;-0,66305790
-14,25393192;-0,02846087;-0,65986380
-14,24369192;-0,02829850;-0,65602330
-14,23345192;-0,02834171;-0,65218080
-14,22321192;-0,02836344;-0,64940340
-14,21297192;-0,02843922;-0,64897600
-14,20273192;-0,02840678;-0,64812160
-14,19249192;-0,02834167;-0,64534440
-14,18225192;-0,02833087;-0,64128540
-14,17201192;-0,02838512;-0,63551750
-14,16177192;-0,02845012;-0,63252680
-14,15153192;-0,02833096;-0,63060400
-14,14129192;-0,02834168;-0,62868150
-14,13105192;-0,02835257;-0,62526350
-14,12081192;-0,02837422;-0,62141830
-14,11057192;-0,02828757;-0,61650470
-14,10033192;-0,02832009;-0,61415480
-14,09009192;-0,02834181;-0,61244580
-14,07985192;-0,02832009;-0,61201860
-14,06961192;-0,02832002;-0,60966860
-14,05937192;-0,02833087;-0,60518240
-14,04913192;-0,02837426;-0,59941450
-14,03889192;-0,02834178;-0,59706470
-14,02865192;-0,02832006;-0,59514190
-14,01841192;-0,02841760;-0,59193810
-14,00817192;-0,02834178;-0,58894730
-13,99793192;-0,02835261;-0,58446800
-13,98769192;-0,02843926;-0,58106000
-13,97745192;-0,02832009;-0,57786570
-13,96721192;-0,02836332;-0,57722710
-13,95697192;-0,02836336;-0,57594530
-13,94673192;-0,02834174;-0,56889550
-13,93649193;-0,02827671;-0,56633220
-13,92625193;-0,02832009;-0,56077780
-13,91601193;-0,02832013;-0,55885520
-13,90577193;-0,02828760;-0,55671900
-13,89553193;-0,02827678;-0,55415550
-13,88529193;-0,02825513;-0,55009650
-13,87505193;-0,02823341;-0,54539670
-13,86481193;-0,02830919;-0,54197850
-13,85457193;-0,02828746;-0,54112400
-13,84433193;-0,02829843;-0,53920130
-13,83409193;-0,02828761;-0,53471520
-13,82385193;-0,02817926;-0,53065620
-13,81361193;-0,02825510;-0,52467440
-13,80337193;-0,02825510;-0,52296530
-13,79313193;-0,02826581;-0,51976100
-13,78289193;-0,02819013;-0,51484720
-13,77265193;-0,02823344;-0,50972010
-13,76241193;-0,02825506;-0,50672930
-13,75217193;-0,02829840;-0,50523390
-13,74193193;-0,02821175;-0,50395230
-13,73169193;-0,02825502;-0,49584530
-13,72145193;-0,02824420;-0,49222010
-13,71121193;-0,02824430;-0,48902370
-13,70097193;-0,02822261;-0,48710620
-13,69073193;-0,02821172;-0,48497000
-13,68049193;-0,02832002;-0,47984270
-13,67025193;-0,02822254;-0,47364750
-13,66001193;-0,02815758;-0,47065660
-13,64977193;-0,02817920;-0,46894770
-13,63953193;-0,02816837;-0,46638410
-13,62929193;-0,02819010;-0,46339330
-13,61905193;-0,02826603;-0,45762510
-13,60881193;-0,02816844;-0,45335250
-13,59857193;-0,02827667;-0,45100240
-13,58833193;-0,02817931;-0,44737070
-13,57809193;-0,02821172;-0,44373900
-13,56785193;-0,02815758;-0,43818490
-13,55761193;-0,02809258;-0,43540770
-13,54737193;-0,02823341;-0,43305770
-13,53713193;-0,02820085;-0,43156240
-13,52689193;-0,02823333;-0,42579450
-13,51665193;-0,02816841;-0,41874470
-13,50641193;-0,02819006;-0,41532850
-13,49617193;-0,02820092;-0,41362470
-13,48593193;-0,02817930;-0,41021690
-13,47569193;-0,02806000;-0,40552570
-13,46545193;-0,02819002;-0,40125680
-13,45521193;-0,02815750;-0,39805310
-13,44497193;-0,02814672;-0,39634400
-13,43473193;-0,02813593;-0,39399410
-13,42449193;-0,02809258;-0,38865320
-13,41425193;-0,02811420;-0,38245800
-13,40401193;-0,02816837;-0,38010800
-13,39377193;-0,02809258;-0,37754450
-13,38353193;-0,02804925;-0,37284480
-13,37329193;-0,02808175;-0,36664970
-13,36305193;-0,02812503;-0,36280440
-13,35281193;-0,02812503;-0,36194980
-13,34257193;-0,02814679;-0,35895900
-13,33233193;-0,02809262;-0,35361820
-13,32209193;-0,02815747;-0,34849090
-13,31185193;-0,02803841;-0,34357750
-13,30161193;-0,02809254;-0,34208210
-13,29137193;-0,02803838;-0,33461310
-13,28113193;-0,02801672;-0,32971050
-13,27089193;-0,02810341;-0,32651470
-13,26065193;-0,02797331;-0,32587660
-13,25041193;-0,02807092;-0,32053590
-13,24017193;-0,02799500;-0,31711780
-13,22993193;-0,02808176;-0,31092270
-13,21969193;-0,02804928;-0,30750460
-13,20945193;-0,02804924;-0,30408660
-13,19921193;-0,02805992;-0,30002760
-13,18897193;-0,02799503;-0,29319150
-13,17873193;-0,02807078;-0,29062790
-13,16849193;-0,02793004;-0,28955970
-13,15825193;-0,02797338;-0,28592800
-13,14801193;-0,02800589;-0,27802380
-13,13777193;-0,02799507;-0,27353750
-13,12753193;-0,02794082;-0,27054670
-13,11729193;-0,02794090;-0,26819680
-13,10705193;-0,02793000;-0,26136060
-13,09681193;-0,02790835;-0,25687430
-13,08657193;-0,02784339;-0,25473950
-13,07633193;-0,02792997;-0,25345920
-13,06609193;-0,02796255;-0,24941110
-13,05585193;-0,02789751;-0,24280310
-13,04561193;-0,02791918;-0,23810400
-13,03537193;-0,02797330;-0,23361930
-13,02513193;-0,02788673;-0,22827860
-13,01489193;-0,02788669;-0,22357870
-13,00465193;-0,02783249;-0,21887880
-12,99441193;-0,02781095;-0,21823790
-12,98417193;-0,02777828;-0,21289710
-12,97393193;-0,02787590;-0,20563380
-12,96369193;-0,02776749;-0,20114760
-12,95345193;-0,02789755;-0,19922490
-12,94321193;-0,02774577;-0,19431140
-12,93297193;-0,02778907;-0,18918430
-12,92273193;-0,02775663;-0,18384360
-12,91249193;-0,02775663;-0,18256190
-12,90225193;-0,02777835;-0,17999900
-12,89201193;-0,02768081;-0,17530490
-12,88177193;-0,02772418;-0,16847970
-12,87153193;-0,02772407;-0,16443170
-12,86129193;-0,02769170;-0,16165670
-12,85105193;-0,02769163;-0,15546140
-12,84081193;-0,02766994;-0,15140240
-12,83057193;-0,02759411;-0,14691610
-12,82033193;-0,02771332;-0,14520710
-12,81009193;-0,02758318;-0,13879820
-12,79985193;-0,02751818;-0,13452560
-12,78961193;-0,02757250;-0,13003930
-12,77937193;-0,02762670;-0,12683500
-12,76913193;-0,02758329;-0,12363050
-12,75889193;-0,02752904;-0,11593980
-12,74865193;-0,02746402;-0,11273540
-12,73841193;-0,02753994;-0,11038540
-12,72817193;-0,02738816;-0,10824920
-12,71793193;-0,02737729;-0,10162670
-12,70769193;-0,02725823;-0,09607304
-12,69745193;-0,02731229;-0,09180555
-12,68721193;-0,02733402;-0,08796965
-12,67697193;-0,02719312;-0,08306852
-12,66673193;-0,02723647;-0,07687544
-12,65649193;-0,02718234;-0,07538077
-12,64625193;-0,02714971;-0,07089455
-12,63601193;-0,02704141;-0,06726284
-12,62577193;-0,02699802;-0,05871763
-12,61553193;-0,02694396;-0,05615408
-12,60529193;-0,02693307;-0,05359051
-12,59505193;-0,02684649;-0,04611348
-12,58481193;-0,02666225;-0,04098636
-12,57457193;-0,02664052;-0,03927733
-12,56433193;-0,02666217;-0,03585926
-12,55409193;-0,02655394;-0,03051851
-12,54385193;-0,02644542;-0,02389601
-12,53361193;-0,02638042;-0,02090519
-12,52337193;-0,02634798;-0,01834163
-12,51313193;-0,02621791;-0,01215291
-12,50289193;-0,02600111;-0,00682598
-12,49265193;-0,02578451;-0,00363025
-12,48241193;-0,02569786;-0,00192703
-12,47217193;-0,02542694;0,00446660
-12,46193193;-0,02521028;0,01193347
-12,45169193;-0,02484182;0,01385541
-12,44145193;-0,02433249;0,01705987
-12,43121193;-0,02380158;0,02282786
-12,42097193;-0,02139603;0,02752770
-12,41073193;-0,01166552;0,03180029
-12,40049193;0,00932304;0,03286844
-12,39025193;0,02880559;0,03714103
-12,38001193;0,03160131;0,04290903
-12,36977193;0,02845880;0,04910431
-12,35953193;0,02856711;0,05273599
-12,34929193;0,02941244;0,05700858
-12,33905193;0,02947748;0,06384475
-12,32881193;0,02949909;0,06747648
-12,31857193;0,02970494;0,06918480
-12,30833193;0,02983508;0,07366738
-12,29809194;0,02983501;0,08070405
-12,28785194;0,02995422;0,08496792
-12,27761194;0,02998669;0,08645968
-12,26737194;0,03016007;0,09201331
-12,25713194;0,03018176;0,09991764
-12,24689194;0,03026841;0,10290840
-12,23665194;0,03026837;0,10504470
-12,22641194;0,03033344;0,10760830
-12,21617194;0,03038768;0,11380350
-12,20593194;0,03040938;0,11978520
-12,19569194;0,03042013;0,12256240
-12,18545194;0,03051768;0,12598050
-12,17521194;0,03046351;0,13068030
-12,16497194;0,03062613;0,13751640
-12,15473194;0,03052858;0,14050730
-12,14449194;0,03069098;0,14242990
-12,13425194;0,03064782;0,14670260
-12,12401194;0,03074530;0,15460610
-12,11377194;0,03071282;0,15823780
-12,10353194;0,03078860;0,16058040
-12,09329194;0,03084280;0,16548160
-12,08305194;0,03085360;0,17166810
-12,07281194;0,03081021;0,17487110
-12,06257194;0,03075612;0,17658010
-12,05233194;0,03084277;0,17999820
-12,04209194;0,03083201;0,18491170
-12,03185194;0,03087532;0,19089330
-12,02161194;0,03084280;0,19495220
-12,01137194;0,03085349;0,19730220
-12,00113194;0,03090780;0,20349750
-11,99089194;0,03094035;0,20798370
-11,98065194;0,03094025;0,21204270
-11,97041194;0,03085356;0,21311090
-11,96017194;0,03095115;0,21866520
-11,94993194;0,03091863;0,22464680
-11,93969194;0,03095115;0,22934590
-11,92945194;0,03095122;0,23361850
-11,91921194;0,03086436;0,23703150
-11,90897194;0,03095111;0,24193850
-11,89873194;0,03096198;0,24683740
-11,88849194;0,03097287;0,24918370
-11,87825194;0,03095122;0,25174730
-11,86801194;0,03092950;0,25730160
-11,85777194;0,03087525;0,26328320
-11,84753194;0,03094032;0,26584670
-11,83729194;0,03095116;0,26969210
-11,82705194;0,03090780;0,27353760
-11,81681194;0,03103780;0,27973280
-11,80657194;0,03095112;0,28357800
-11,79633194;0,03094039;0,28550070
-11,78609194;0,03094022;0,28998700
-11,77585194;0,03097269;0,29682310
-11,76561194;0,03101625;0,30088210
-11,75537194;0,03091863;0,30237760
-11,74513194;0,03096201;0,30643650
-11,73489194;0,03100532;0,31241800
-11,72465194;0,03099453;0,31733150
-11,71441194;0,03091870;0,31968060
-11,70417194;0,03100536;0,32138460
-11,69393194;0,03095111;0,32543270
-11,68369194;0,03100532;0,32969590
-11,67345194;0,03100528;0,33588690
-11,66321194;0,03094032;0,34037310
-11,65297194;0,03092946;0,34464570
-11,64273194;0,03089687;0,35020000
-11,63249194;0,03097291;0,35489970
-11,62225194;0,03089705;0,35575420
-11,61201194;0,03094028;0,35917240
-11,60177194;0,03094032;0,36216320
-11,59153194;0,03099446;0,37092210
-11,58129194;0,03096197;0,37348560
-11,57105194;0,03096201;0,37476740
-11,56081194;0,03095108;0,38138990
-11,55057194;0,03092938;0,38438080
-11,54033194;0,03098363;0,38843980
-11,53009194;0,03091870;0,39143070
-11,51985194;0,03097284;0,39292600
-11,50961194;0,03094025;0,39719500
-11,49937194;0,03095104;0,40338000
-11,48913194;0,03090791;0,40742870
-11,47889194;0,03089690;0,40913270
-11,46865194;0,03089684;0,41297660
-11,45841194;0,03091863;0,41767630
-11,44817194;0,03090785;0,42344450
-11,43793194;0,03085357;0,42622180
-11,42769194;0,03086436;0,42771710
-11,41745194;0,03092945;0,42857160
-11,40721194;0,03087536;0,43647580
-11,39697194;0,03083199;0,44373910
-11,38673194;0,03088601;0,44480710
-11,37649194;0,03081026;0,44651630
-11,36625194;0,03085364;0,45014800
-11,35601194;0,03083191;0,45420710
-11,34577194;0,03089701;0,46061590
-11,33553194;0,03087525;0,46275210
-11,32529194;0,03095112;0,46339300
-11,31505194;0,03086435;0,46809290
-11,30481194;0,03086446;0,47193820
-11,29457194;0,03082104;0,47749270
-11,28433194;0,03091856;0,48069570
-11,27409194;0,03081033;0,48325340
-11,26385194;0,03089691;0,48858110
-11,25361194;0,03081033;0,49241920
-11,24337194;0,03084280;0,49711610
-11,23313194;0,03084280;0,49882510
-11,22289194;0,03084277;0,50010690
-11,21265194;0,03079943;0,50373880
-11,20241194;0,03085363;0,50843850
-11,19217194;0,03086446;0,51313840
-11,18193194;0,03074522;0,51741090
-11,17169194;0,03082113;0,51933380
-11,16145194;0,03072357;0,52232440
-11,15121194;0,03084270;0,52830620
-11,14097194;0,03082105;0,53236520
-11,13073194;0,03075605;0,53386060
-11,12049194;0,03081029;0,53556980
-11,11025194;0,03073443;0,53898770
-11,10001194;0,03075612;0,54368750
-11,08977194;0,03064771;0,54902820
-11,07953194;0,03072364;0,55201910
-11,06929194;0,03074529;0,55351470
-11,05905194;0,03075612;0,55671890
-11,04881194;0,03077782;0,56163230
-11,03857194;0,03074529;0,56569120
-11,02833194;0,03072353;0,56889540
-11,01809194;0,03076691;0,57081750
-11,00785194;0,03079946;0,57145750
-10,99761194;0,03073447;0,57507990
-10,98737194;0,03070191;0,58126370
-10,97713194;0,03075602;0,58595760
-10,96689194;0,03070188;0,58787800
-10,95665194;0,03075612;0,58915980
-10,94641194;0,03068027;0,59172330
-10,93617194;0,03078854;0,59514180
-10,92593194;0,03065857;0,59941430
-10,91569194;0,03068022;0,60368700
-10,90545194;0,03065857;0,60582330
-10,89521194;0,03058261;0,60753220
-10,88497194;0,03076691;0,60838690
-10,87473194;0,03068026;0,61137760
-10,86449194;0,03064767;0,61671820
-10,85425194;0,03062609;0,62013640
-10,84401194;0,03076687;0,62398160
-10,83377194;0,03060444;0,62718610
-10,82353194;0,03065850;0,63039040
-10,81329194;0,03061526;0,63402210
-10,80305194;0,03062609;0,63914920
-10,79281194;0,03072361;0,64107190
-10,78257194;0,03059364;0,64214010
-10,77233194;0,03061512;0,64299470
-10,76209194;0,03064774;0,64512940
-10,75185194;0,03058268;0,64790430
-10,74161194;0,03064774;0,65515640
-10,73137194;0,03066937;0,65877800
-10,72113194;0,03056102;0,65963030
-10,71089194;0,03059357;0,66090920
-10,70065194;0,03059339;0,66325930
-10,69041194;0,03052857;0,66689090
-10,68017194;0,03055019;0,66988160
-10,66993194;0,03060441;0,67500880
-10,65969194;0,03065847;0,67693130
-10,64945195;0,03055016;0,67842680
-10,63921195;0,03053930;0,67906780
