Tiempo;average(A);average(B)
(ms);(V);(V)

11,31957613;-0,48245110;-1,46093400
11,32981613;-0,47723090;-1,46030800
11,34005613;-0,47312430;-1,45874600
11,35029613;-0,47026450;-1,45780900
11,36053613;-0,46833580;-1,45718300
11,37077613;-0,46544770;-1,45640200
11,38101613;-0,46086080;-1,45499500
11,39125613;-0,45585190;-1,45390200
11,40149613;-0,45243520;-1,45327600
11,41173613;-0,44974820;-1,45202700
11,42197613;-0,44563240;-1,45249500
11,43221613;-0,44108400;-1,45124500
11,44245613;-0,43696750;-1,44999500
11,45269613;-0,43416520;-1,45030700
11,46293613;-0,43224550;-1,44749400
11,47317613;-0,42846530;-1,44765000
11,48341612;-0,42267900;-1,44624400
11,49365612;-0,41812130;-1,44749400
11,50389612;-0,41523550;-1,44577500
11,51413612;-0,41271830;-1,44561900
11,52437612;-0,40845850;-1,44421300
11,53461612;-0,40357240;-1,44436900
11,54485612;-0,39968890;-1,44296300
11,55509612;-0,39771300;-1,44343100
11,56533612;-0,39547650;-1,44202500
11,57557612;-0,39149490;-1,44077500
11,58581612;-0,38592900;-1,44061900
11,59605612;-0,38185080;-1,43889900
11,60629612;-0,37868410;-1,43921100
11,61653612;-0,37480710;-1,43764800
11,62677612;-0,37020050;-1,43811800
11,63701612;-0,36552760;-1,43639900
11,64725612;-0,36268670;-1,43530500
11,65749612;-0,36072020;-1,43405400
11,66773612;-0,35726560;-1,43296000
11,67797612;-0,35096170;-1,43124200
11,68821612;-0,34572200;-1,43077300
11,69845612;-0,34268980;-1,43014800
11,70869612;-0,33921880;-1,42905400
11,71893612;-0,33334650;-1,42780400
11,72917612;-0,32895230;-1,42655300
11,73941612;-0,32614640;-1,42764700
11,74965612;-0,32373960;-1,42608500
11,75989612;-0,31949880;-1,42514700
11,77013612;-0,31395240;-1,42389700
11,78037612;-0,30972050;-1,42358400
11,79061612;-0,30640050;-1,42186600
11,80085612;-0,30198660;-1,42217700
11,81109612;-0,29705440;-1,42124000
11,82133612;-0,29264020;-1,41983400
11,83157612;-0,29008810;-1,41749000
11,84181612;-0,28737240;-1,41592700
11,85205612;-0,28215190;-1,41483400
11,86229612;-0,27588630;-1,41373900
11,87253612;-0,27271990;-1,41280100
11,88277612;-0,26992720;-1,41264500
11,89301612;-0,26562830;-1,41170700
11,90325612;-0,26030230;-1,40952100
11,91349612;-0,25607040;-1,40827000
11,92373612;-0,25399960;-1,40827000
11,93397612;-0,25123170;-1,40639500
11,94421612;-0,24648990;-1,40780100
11,95445612;-0,24048900;-1,40561300
11,96469612;-0,23638380;-1,40530100
11,97493612;-0,23162470;-1,40342500
11,98517612;-0,22616470;-1,40295600
11,99541612;-0,22141460;-1,40061300
12,00565612;-0,21859340;-1,39811100
12,01589612;-0,21582040;-1,39889300
12,02613612;-0,21008230;-1,39733000
12,03637612;-0,20419030;-1,39529800
12,04661612;-0,20062100;-1,39264200
12,05685612;-0,19761740;-1,39264200
12,06709612;-0,19277150;-1,39139200
12,07733612;-0,18734000;-1,39061100
12,08757612;-0,18383750;-1,38998500
12,09781612;-0,18140960;-1,38842200
12,10805612;-0,17759350;-1,38764200
12,11829612;-0,17187340;-1,38795300
12,12853612;-0,16730670;-1,38639000
12,13877612;-0,16335070;-1,38420300
12,14901612;-0,15954230;-1,38248300
12,15925612;-0,15398680;-1,38185800
12,16949612;-0,14934250;-1,37967100
12,17973612;-0,14680910;-1,37935800
12,18997612;-0,14387300;-1,37795100
12,20021612;-0,13792360;-1,37654500
12,21045612;-0,13216600;-1,37466900
12,22069612;-0,12877850;-1,37341900
12,23093612;-0,12567790;-1,37310700
12,24117612;-0,12064840;-1,37310700
12,25141612;-0,11528350;-1,37045000
12,26165612;-0,11182890;-1,36966800
12,27189612;-0,10953550;-1,36841800
12,28213612;-0,10552440;-1,36873100
12,29237612;-0,09980539;-1,36669900
12,30261612;-0,09426045;-1,36685600
12,31285612;-0,09057284;-1,36466800
12,32309612;-0,08539372;-1,36341700
12,33333612;-0,08018117;-1,36232400
12,34357612;-0,07653689;-1,36013600
12,35381612;-0,07415736;-1,35888500
12,36405612;-0,07014624;-1,35872900
12,37429612;-0,06374507;-1,35560300
12,38453612;-0,05861075;-1,35560300
12,39477612;-0,05524241;-1,35294700
12,40501612;-0,05055967;-1,35279000
12,41525612;-0,04487889;-1,35247800
12,42549612;-0,04060877;-1,34997700
12,43573612;-0,03775871;-1,34747700
12,44597612;-0,03440954;-1,34732100
12,45621612;-0,02846934;-1,34466400
12,46645612;-0,02338343;-1,34310100
12,47669612;-0,01975644;-1,34200700
12,48693612;-0,01554593;-1,33935000
12,49717612;-0,01019020;-1,33856900
12,50741612;-0,00531842;-1,33638100
12,51765612;-0,00296511;-1,33356800
12,52789612;0,00068244;-1,33200500
12,53813612;0,00658217;-1,33059900
12,54837612;0,01244702;-1,32919300
12,55861612;0,01538161;-1,32497300
12,56885612;0,01887456;-1,32387900
12,57909612;0,02425813;-1,32294200
12,58933612;0,02929633;-1,31934700
12,59957612;0,03216579;-1,31731600
12,60981612;0,03475676;-1,31575300
12,62005612;0,03926677;-1,31356500
12,63029612;0,04532172;-1,31012700
12,64053612;0,04968779;-1,30872100
12,65077612;0,05462972;-1,30668900
12,66101612;0,06019567;-1,30325100
12,67125612;0,06533979;-1,30075000
12,68149612;0,06827642;-1,29887600
12,69173612;0,07110543;-1,29700000
12,70197612;0,07661540;-1,29450000
12,71221612;0,08256339;-1,29199800
12,72245612;0,08628834;-1,28762300
12,73269612;0,08973122;-1,28449800
12,74293612;0,09493216;-1,28121600
12,75317612;0,10042080;-1,27855900
12,76341612;0,10365460;-1,27402700
12,77365612;0,10628390;-1,26746400
12,78389612;0,11072680;-1,26340100
12,79413612;0,11627320;-1,25746200
12,80437612;0,12094640;-1,24808600
12,81461612;0,12450720;-1,23949000
12,82485612;0,12862510;-1,22698800
12,83509612;0,13453730;-1,21167300
12,84533612;0,13846230;-1,19104500
12,85557612;0,14091860;-1,16432200
12,86581612;0,14439240;-1,13009400
12,87605612;0,15072550;-1,08615900
12,88629612;0,15601250;-1,03018800
12,89653612;0,15902260;-0,96485350
12,90677612;0,16235310;-0,89609090
12,91701612;0,16747550;-0,82029720
12,92725612;0,17266120;-0,73356420
12,93749612;0,17556740;-0,63057850
12,94773612;0,17761090;-0,50680790
12,95797612;0,18143970;-0,36991020
12,96821612;0,18721660;-0,22457360
12,97845612;0,19196660;-0,07736182
12,98869612;0,19508520;0,06703706
12,99893612;0,19914440;0,21034200
13,00917612;0,20483440;0,34598960
13,01941612;0,20931580;0,47663610
13,02965612;0,21178190;0,60400120
13,03989612;0,21446860;0,72683360
13,05013612;0,21949710;0,84372780
13,06037612;0,22542700;0,95624660
13,07061612;0,22970690;1,06501700
13,08085612;0,23265200;1,17301800
13,09109612;0,23772260;1,27290700
13,10133612;0,24306640;1,36168800
13,11157612;0,24682800;1,42373000
13,12181612;0,24916690;1,44951600
13,13205611;0,25290130;1,45342200
13,14229611;0,25845050;1,45545400
13,15253611;0,26359500;1,46029800
13,16277611;0,26668500;1,46451800
13,17301611;0,27043740;1,46717400
13,18325611;0,27546540;1,47029900
13,19349611;0,28047470;1,47186300
13,20373611;0,28327660;1,47405000
13,21397611;0,28595300;1,47623800
13,22421611;0,29081850;1,47858200
13,23445611;0,29745860;1,48092700
13,24469611;0,30102840;1,48202000
13,25493611;0,30340740;1,48436500
13,26517611;0,30743780;1,48592700
13,27541611;0,31279280;1,48749000
13,28565611;0,31712980;1,48858400
13,29589611;0,31944170;1,48952100
13,30613611;0,32144250;1,49045900
13,31637611;0,32558640;1,49170900
13,32661611;0,33118060;1,49186500
13,33685611;0,33610930;1,49389700
13,34709611;0,33983180;1,49452300
13,35733611;0,34516680;1,49561600
13,36757611;0,35050190;1,49733500
13,37781611;0,35390900;1,50014800
13,38805611;0,35609630;1,50077300
13,39829611;0,35932980;1,50139700
13,40853611;0,36478070;1,50124100
13,41877611;0,37061440;1,50218000
13,42901611;0,37344520;1,50421100
13,43925611;0,37558540;1,50452300
13,44949611;0,37952950;1,50546100
13,45973611;0,38461560;1,50577400
13,46997611;0,38879970;1,50718000
13,48021611;0,39115040;1,50811800
13,49045611;0,39340510;1,50889900
13,50069611;0,39689470;1,50905500
13,51093611;0,40288310;1,50936800
13,52117611;0,40688380;1,50983600
13,53141611;0,40994860;1,51108700
13,54165611;0,41340140;1,51186800
13,55189611;0,41860210;1,51093100
13,56213611;0,42330370;1,51233700
13,57237611;0,42607720;1,51171100
13,58261611;0,42796750;1,51405600
13,59285611;0,43106700;1,51358700
13,60309611;0,43702610;1,51436900
13,61333611;0,44175670;1,51421200
13,62357611;0,44477980;1,51515000
13,63381611;0,44689080;1,51765000
13,64405611;0,45059440;1,51624400
13,65429611;0,45529670;1,51749400
13,66453611;0,45978750;1,51796300
13,67477611;0,46237800;1,51983800
13,68501611;0,46392290;1,51968200
13,69525611;0,46730080;1,51936900
13,70549611;0,47215580;1,51936900
13,71573611;0,47746240;1,52030700
13,72597611;0,48065590;1,52140100
13,73621611;0,48378630;1,52233800
13,74645611;0,48803650;1,52249500
13,75669611;0,49264470;1,52358800
13,76693611;0,49657620;1,52374400
13,77717611;0,49848480;1,52437000
13,78741611;0,50022340;1,52546400
13,79765611;0,50382570;1,52593300
13,80789611;0,50954000;1,52483900
13,81813611;0,51418780;1,52499500
13,82837611;0,51696260;1,52530700
13,83861611;0,51947650;1,52718300
13,84885611;0,52309390;1,52624500
13,85909611;0,52836170;1,52624500
13,86933611;0,53244050;1,52749600
13,87957611;0,53451330;1,52749500
13,88981611;0,53602930;1,52858900
13,90005611;0,53886070;1,52874600
13,91029611;0,54376350;1,52858900
13,92053611;0,54849500;1,52905800
13,93077611;0,55162310;1,52921400
13,94101611;0,55416550;1,52999500
13,95125611;0,55716920;1,52999500
13,96149611;0,56109360;1,52999500
13,97173611;0,56571950;1,53093300
13,98197611;0,56916370;1,53140200
13,99221611;0,57077580;1,53171500
14,00245611;0,57223980;1,53155900
14,01269611;0,57538040;1,53171400
14,02293611;0,58030370;1,53187100
14,03317611;0,58538320;1,53218300
14,04341611;0,58807710;1,53359000
14,05365611;0,58966030;1,53374700
14,06389611;0,59179970;1,53374700
14,07413611;0,59572480;1,53437100
14,08437611;0,59999560;1,53374700
14,09461611;0,60391060;1,53421500
14,10485611;0,60599310;1,53359000
14,11509611;0,60694200;1,53484000
14,12533611;0,60849690;1,53468500
14,13557611;0,61156830;1,53577800
14,14581611;0,61610700;1,53530900
14,15605611;0,62033920;1,53624700
14,16629611;0,62349640;1,53562200
14,17653611;0,62624980;1,53609000
14,18677611;0,62958920;1,53734100
14,19701611;0,63339020;1,53656000
14,20725611;0,63799630;1,53671500
14,21749611;0,64089400;1,53624600
14,22773611;0,64233330;1,53827800
14,23797611;0,64310160;1,53921600
14,24821611;0,64521030;1,53796600
14,25845611;0,64951210;1,53890300
14,26869611;0,65453050;1,53859000
14,27893611;0,65807340;1,53827800
14,28917611;0,66011110;1,53796500
14,29941611;0,66149050;1,53890300
14,30965611;0,66364940;1,53874700
14,31989611;0,66652830;1,53952800
14,33013611;0,67065420;1,53921600
14,34037611;0,67436690;1,53999700
14,35061611;0,67699720;1,53952800
14,36085611;0,67828270;1,54015300
14,37109611;0,67931800;1,54031000
14,38133611;0,68125740;1,54077800
14,39157611;0,68369450;1,54124700
14,40181611;0,68803130;1,54109100
14,41205611;0,69167850;1,54093400
14,42229611;0,69428860;1,54171600
14,43253611;0,69616910;1,54140400
14,44277611;0,69787720;1,54187300
14,45301611;0,70015110;1,54171600
14,46325611;0,70358590;1,54171600
14,47349611;0,70662800;1,54171500
14,48373611;0,71011060;1,54202900
14,49397611;0,71246270;1,54234200
14,50421611;0,71371930;1,54265400
14,51445611;0,71449660;1,54327900
14,52469611;0,71564780;1,54421600
14,53493611;0,71797020;1,54312200
14,54517611;0,72168430;1,54218500
14,55541611;0,72545440;1,54327900
14,56565611;0,72887020;1,54296700
14,57589611;0,73121210;1,54343600
14,58613611;0,73216090;1,54249700
14,59637611;0,73310920;1,54468500
14,60661611;0,73469850;1,54421700
14,61685611;0,73722710;1,54390400
14,62709611;0,74015810;1,54374800
14,63733611;0,74338840;1,54359200
14,64757611;0,74620860;1,54437300
14,65781611;0,74845450;1,54359200
14,66805611;0,74965510;1,54390400
14,67829611;0,75020090;1,54562300
14,68853611;0,75071850;1,54468600
14,69877611;0,75199610;1,54468500
14,70901611;0,75352150;1,54437300
14,71925611;0,75670680;1,54452900
14,72949611;0,75916430;1,54484100
14,73973611;0,76228330;1,54546700
14,74997611;0,76492180;1,54468500
14,76021611;0,76658150;1,54468600
14,77045610;0,76787820;1,54437300
14,78069610;0,76901840;1,54546600
14,79093610;0,77021010;1,54515400
14,80117610;0,77223370;1,54390400
14,81141610;0,77447930;1,54406000
14,82165610;0,77709930;1,54531000
14,83189610;0,77970900;1,54546700
14,84213610;0,78202150;1,54515400
14,85237610;0,78373930;1,54577900
14,86261610;0,78485240;1,54468500
14,87285610;0,78575430;1,54515400
14,88309610;0,78618660;1,54562300
14,89333610;0,78640740;1,54546700
14,90357610;0,78747210;1,54656100
14,91381610;0,78875790;1,54546700
14,92405610;0,79128190;1,54546600
14,93429610;0,79403660;1,54515400
14,94453610;0,79735630;1,54468600
14,95477610;0,79985200;1,54531000
14,96501610;0,80154040;1,54593600
14,97525610;0,80299920;1,54531100
14,98549610;0,80387260;1,54499700
14,99573610;0,80447690;1,54703000
15,00597610;0,80508110;1,54577900
15,01621610;0,80629940;1,54515400
15,02645610;0,80766220;1,54452900
15,03669610;0,80895540;1,54577900
15,04693610;0,81088170;1,54546700
15,05717610;0,81254830;1,54562300
15,06741610;0,81497990;1,54562300
15,07765610;0,81660610;1,54312300
15,08789610;0,81856570;1,54484100
15,09813610;0,82004680;1,54624800
15,10837610;0,82067770;1,54390400
15,11861610;0,82146160;1,54452900
15,12885610;0,82167120;1,54437300
15,13909610;0,82209320;1,54562300
15,14933610;0,82240900;1,54437300
15,15957610;0,82276410;1,54437300
15,16981610;0,82343490;1,54437300
15,18005610;0,82416530;1,54468500
15,19029610;0,82562360;1,54484200
15,20053610;0,82675660;1,54374800
15,21077610;0,82843520;1,54468600
15,22101610;0,82972100;1,54390400
15,23125610;0,83106400;1,54359100
15,24149610;0,83240720;1,54390400
15,25173610;0,83412490;1,54343500
15,26197610;0,83545920;1,54468500
15,27221610;0,83634190;1,54374700
15,28245610;0,83754030;1,54374800
15,29269610;0,83826130;1,54327900
15,30293610;0,83870290;1,54390400
15,31317610;0,83924920;1,54312300
15,32341610;0,83963280;1,54296700
15,33365610;0,83999690;1,54390400
15,34389610;0,84036210;1,54296500
15,35413610;0,84074590;1,54343500
15,36437610;0,84114950;1,54327900
15,37461610;0,84144570;1,54281100
15,38485610;0,84212880;1,54249800
15,39509610;0,84262640;1,54312200
15,40533610;0,84363410;1,54327900
15,41557610;0,84395060;1,54234100
15,42581610;0,84477620;1,54281100
15,43605610;0,84524750;1,54234200
15,44629610;0,84559180;1,54156000
15,45653610;0,84618740;1,54140400
15,46677610;0,84707990;1,54171600
15,47701610;0,84777930;1,54156000
15,48725610;0,84847110;1,54093500
15,49749610;0,84851800;1,54031000
15,50773610;0,84924770;1,54187300
15,51797610;0,84961260;1,54077800
15,52821610;0,84999640;1,54124800
15,53845610;0,85015930;1,54015400
15,54869610;0,85083070;1,54031000
15,55893610;0,85144440;1,54031000
15,56917610;0,85132080;1,53984000
15,57941610;0,85147390;1,53952800
15,58965610;0,85169530;1,53999700
15,59989610;0,85206990;1,53952800
15,61013610;0,85229070;1,53890300
15,62037610;0,85239470;1,53921500
15,63061610;0,85219380;1,53937100
15,64085610;0,85231830;1,53874700
15,65109610;0,85261620;1,53874600
15,66133610;0,85207920;1,53827800
15,67157610;0,85230900;1,53890300
15,68181610;0,85251100;1,53749600
15,69205610;0,85213560;1,53718500
15,70229610;0,85222250;1,53780900
15,71253610;0,85197320;1,53749700
15,72277610;0,85172460;1,53812200
15,73301610;0,85160870;1,53780900
15,74325610;0,85133030;1,53687100
15,75349610;0,85115780;1,53687100
15,76373610;0,85032310;1,53718500
15,77397610;0,85059080;1,53671600
15,78421610;0,85003450;1,53577800
15,79445610;0,84965150;1,53624600
15,80469610;0,84892160;1,53515300
15,81493610;0,84859490;1,53624700
15,82517610;0,84824100;1,53515200
15,83541610;0,84783760;1,53452700
15,84565610;0,84697440;1,53484000
15,85589610;0,84644570;1,53484000
15,86613610;0,84604270;1,53484000
15,87637610;0,84539140;1,53437100
15,88661610;0,84453640;1,53437100
15,89685610;0,84422870;1,53343400
15,90709610;0,84353830;1,53405900
15,91733610;0,84284730;1,53343400
15,92757610;0,84199350;1,53421500
15,93781610;0,84151450;1,53343400
15,94805610;0,84096680;1,53312100
15,95829610;0,84072630;1,53327800
15,96853610;0,84034340;1,53312100
15,97877610;0,84013250;1,53312100
15,98901610;0,83970940;1,53296500
15,99925610;0,83936430;1,53171400
16,00949610;0,83894240;1,53202700
16,01973610;0,83840450;1,53218400
16,02997610;0,83753190;1,53140200
16,04021610;0,83661060;1,53187100
16,05045610;0,83551660;1,53249600
16,06069610;0,83420090;1,53124600
16,07093610;0,83301200;1,53124600
16,08117610;0,83180270;1,53046400
16,09141610;0,82990350;1,53077700
16,10165610;0,82845420;1,53015200
16,11189610;0,82715860;1,52999500
16,12213610;0,82554620;1,52952700
16,13237610;0,82438540;1,52937100
16,14261610;0,82373290;1,52968300
16,15285610;0,82303350;1,52874500
16,16309610;0,82236060;1,52843200
16,17333610;0,82212190;1,52765100
16,18357610;0,82177690;1,52937100
16,19381610;0,82147150;1,52890200
16,20405610;0,82077310;1,52890200
16,21429610;0,82017090;1,52812000
16,22453610;0,81864270;1,52702600
16,23477610;0,81717060;1,52640100
16,24501610;0,81504630;1,52577600
16,25525610;0,81314200;1,52702700
16,26549610;0,81130500;1,52624600
16,27573610;0,80910940;1,52640100
16,28597610;0,80755590;1,52593300
16,29621610;0,80641430;1,52515100
16,30645610;0,80539750;1,52405800
16,31669610;0,80444730;1,52421300
16,32693610;0,80399640;1,52421400
16,33717610;0,80319930;1,52530800
16,34741610;0,80200070;1,52390100
16,35765610;0,80008160;1,52249500
16,36789610;0,79771130;1,52296400
16,37813610;0,79491880;1,52296400
16,38837610;0,79144470;1,52233800
16,39861610;0,78947790;1,52280800
16,40885610;0,78782660;1,52202500
16,41909609;0,78658850;1,52171300
16,42933609;0,78621550;1,52202600
16,43957609;0,78597520;1,51952500
16,44981609;0,78526570;1,52015100
16,46005609;0,78394150;1,51968200
16,47029609;0,78231040;1,51983700
16,48053609;0,77981460;1,51811900
16,49077609;0,77750160;1,51749400
16,50101609;0,77511260;1,51671200
16,51125609;0,77279010;1,51671200
16,52149609;0,77086160;1,51780600
16,53173609;0,76921080;1,51686900
16,54197609;0,76817480;1,51624400
16,55221609;0,76677350;1,51546200
16,56245609;0,76504700;1,51608700
16,57269609;0,76287790;1,51530600
16,58293609;0,76016180;1,51343100
16,59317609;0,75672640;1,51374300
16,60341609;0,75393410;1,51436900
16,61365609;0,75208250;1,51483700
16,62389609;0,75096910;1,51358700
16,63413609;0,75033530;1,51405500
16,64437609;0,74965360;1,51265000
16,65461609;0,74858890;1,51296300
16,66485609;0,74667850;1,51218000
16,67509609;0,74395470;1,51264900
16,68533609;0,74044570;1,51093100
16,69557609;0,73754260;1,51014900
16,70581609;0,73516740;1,50983600
16,71605609;0,73359740;1,50983700
16,72629609;0,73238180;1,50952400
16,73653609;0,73137430;1,50968000
16,74677609;0,72965680;1,50889900
16,75701609;0,72635700;1,50889900
16,76725609;0,72234610;1,50733600
16,77749609;0,71820960;1,50874300
16,78773609;0,71576270;1,50749300
16,79797609;0,71468760;1,50671100
16,80821609;0,71394930;1,50702400
16,81845609;0,71304740;1,50593000
16,82869609;0,71050470;1,50389800
16,83893609;0,70707890;1,50514800
16,84917609;0,70400850;1,50327300
16,85941609;0,70058240;1,50483600
16,86965609;0,69825110;1,50436700
16,87989609;0,69661950;1,50327300
16,89013609;0,69510340;1,50249200
16,90037609;0,69234010;1,50217900
16,91061609;0,68863610;1,50249200
16,92085609;0,68475900;1,49936700
16,93109609;0,68174670;1,49983600
16,94133609;0,67952900;1,50014700
16,95157609;0,67849320;1,49764700
16,96181609;0,67722700;1,49858500
16,97205609;0,67482790;1,49795900
16,98229609;0,67086580;1,49702200
16,99253609;0,66751530;1,49639700
17,00277609;0,66429130;1,49561600
17,01301609;0,66172050;1,49561600
17,02325609;0,66050330;1,49499100
17,03349609;0,65893390;1,49374000
17,04373609;0,65532520;1,49311600
17,05397609;0,65035600;1,49342800
17,06421609;0,64608290;1,49327200
17,07445609;0,64348520;1,49436600
17,08469609;0,64248720;1,49311500
17,09493609;0,64136510;1,49092800
17,10517609;0,63833180;1,49061500
17,11541609;0,63437860;1,49045900
17,12565609;0,63077990;1,49014700
17,13589609;0,62675960;1,48920900
17,14613609;0,62410990;1,48889600
17,15637609;0,62108730;1,48905300
17,16661609;0,61724840;1,48811500
17,17685609;0,61247000;1,48842700
17,18709609;0,60924620;1,48748900
17,19733609;0,60724980;1,48624000
17,20757609;0,60630940;1,48530200
17,21781609;0,60471620;1,48530200
17,22805609;0,60106020;1,48389600
17,23829609;0,59705900;1,48280200
17,24853609;0,59275950;1,48233200
17,25877609;0,59012080;1,48092600
17,26901609;0,58851920;1,48139500
17,27925609;0,58630370;1,48092600
17,28949609;0,58208580;1,47842600
17,29973609;0,57643370;1,47967600
17,30997609;0,57266060;1,47873900
17,32021609;0,57100430;1,47811200
17,33045609;0,56965320;1,47702000
17,34069609;0,56649590;1,47623800
17,35093609;0,56255250;1,47498700
17,36117609;0,55809020;1,47483200
17,37141609;0,55513500;1,47420600
17,38165609;0,55253480;1,47295600
17,39189609;0,54967450;1,47389400
17,40213609;0,54495390;1,47295600
17,41237609;0,54008840;1,47170700
17,42261609;0,53695080;1,47264400
17,43285609;0,53497400;1,47233100
17,44309609;0,53307350;1,47045600
17,45333609;0,52934100;1,46951800
17,46357609;0,52442820;1,46873700
17,47381609;0,52040720;1,46905000
17,48405609;0,51769110;1,46639300
17,49429609;0,51529120;1,46686200
17,50453609;0,51082720;1,46592400
17,51477609;0,50542980;1,46451800
17,52501609;0,50095400;1,46467400
17,53525609;0,49908070;1,46295500
17,54549609;0,49735360;1,46295500
17,55573609;0,49398690;1,46092300
17,56597609;0,48948220;1,46076700
17,57621609;0,48501200;1,46123600
17,58645609;0,48171910;1,45998600
17,59669609;0,47843080;1,45873600
17,60693609;0,47376810;1,45920500
17,61717609;0,46802040;1,45748500
17,62741609;0,46492140;1,45779800
17,63765609;0,46290590;1,45686000
17,64789609;0,46110160;1,45732800
17,65813609;0,45689910;1,45561000
17,66837609;0,45170780;1,45498500
17,67861609;0,44769630;1,45420300
17,68885609;0,44533620;1,45420400
17,69909609;0,44335920;1,45279700
17,70933609;0,43792840;1,45232800
17,71957609;0,43260250;1,45154700
17,72981609;0,42857270;1,45107800
17,74005609;0,42684480;1,44998400
17,75029609;0,42426380;1,44764000
17,76053609;0,41984010;1,44795300
17,77077609;0,41488880;1,44607700
17,78101609;0,41114710;1,44623300
17,79125609;0,40856870;1,44404600
17,80149609;0,40442510;1,44389000
17,81173609;0,39900350;1,44232700
17,82197609;0,39430670;1,44154600
17,83221609;0,39178330;1,44107600
17,84245609;0,38984570;1,43951400
17,85269609;0,38626620;1,43920100
17,86293609;0,38111340;1,43842000
17,87317609;0,37671820;1,43826300
17,88341609;0,37399250;1,43701400
17,89365609;0,37152610;1,43779500
17,90389609;0,36704490;1,43529500
17,91413609;0,36034700;1,43482600
17,92437609;0,35671020;1,43513800
17,93461609;0,35481070;1,43420000
17,94485609;0,35173020;1,43076200
17,95509609;0,34677900;1,43091900
17,96533609;0,34151080;1,42951200
17,97557609;0,33736600;1,42904300
17,98581609;0,33289620;1,42732400
17,99605609;0,32737730;1,42591800
18,00629609;0,32247540;1,42654300
18,01653609;0,32015980;1,42451200
18,02677609;0,31810840;1,42451200
18,03701609;0,31427990;1,42248000
18,04725609;0,30893470;1,42107400
18,05749609;0,30438630;1,41982300
18,06773608;0,30183430;1,41935500
18,07797608;0,29819760;1,41763600
18,08821608;0,29260310;1,41716600
18,09845608;0,28736410;1,41591700
18,10869608;0,28390970;1,41607300
18,11893608;0,28157770;1,41388500
18,12917608;0,27704880;1,41263400
18,13941608;0,27179020;1,41200900
18,14965608;0,26759670;1,40982200
18,15989608;0,26410340;1,40966500
18,17013608;0,25974650;1,40904000
18,18037608;0,25422640;1,40685200
18,19061608;0,25001170;1,40638400
18,20085608;0,24747880;1,40388300
18,21109608;0,24405230;1,40435300
18,22133608;0,23864190;1,40294600
18,23157608;0,23385060;1,40263300
18,24181608;0,23025370;1,40216400
18,25205608;0,22662640;1,40075800
18,26229608;0,22037970;1,39794500
18,27253608;0,21521730;1,39841500
18,28277608;0,21209860;1,39607000
18,29301608;0,20951730;1,39575700
18,30325608;0,20539110;1,39388200
18,31349608;0,19982550;1,39388200
18,32373608;0,19585300;1,39294400
18,33397608;0,19214890;1,39247500
18,34421608;0,18729330;1,39216300
18,35445608;0,18180440;1,39013100
18,36469608;0,17760140;1,38841200
18,37493608;0,17565380;1,38747400
18,38517608;0,17247830;1,38669300
18,39541608;0,16732260;1,38575500
18,40565608;0,16202720;1,38497400
18,41589608;0,15880180;1,38309900
18,42613608;0,15566730;1,38247400
18,43637608;0,15005370;1,38184800
18,44661608;0,14402770;1,38091100
18,45685608;0,14085160;1,37950400
18,46709608;0,13841440;1,37794100
18,47733608;0,13377920;1,37716000
18,48757608;0,12849060;1,37512800
18,49781608;0,12389270;1,37372200
18,50805608;0,12039940;1,37137700
18,51829608;0,11552460;1,37122100
18,52853608;0,11017980;1,37028300
18,53877608;0,10585210;1,36825200
18,54901608;0,10311740;1,36778400
18,55925608;0,09933644;1,36622000
18,56949608;0,09381900;1,36512600
18,57973608;0,08906921;1,36387600
18,58997608;0,08602013;1,36325100
18,60021608;0,08226639;1,36340700
18,61045608;0,07564753;1,36043700
18,62069608;0,07029055;1,35840600
18,63093608;0,06803656;1,35621800
18,64117608;0,06452387;1,35590500
18,65141608;0,05908236;1,35246600
18,66165608;0,05371811;1,35152900
18,67189608;0,04955346;1,34981000
18,68213608;0,04387272;1,34871600
18,69237608;0,03806728;1,34699800
18,70261608;0,03431538;1,34543500
18,71285608;0,03197387;1,34481000
18,72309608;0,02852856;1,34246500
18,73333608;0,02320251;1,34043400
18,74357608;0,01829880;1,33918400
18,75381608;0,01481571;1,33746500
18,76405608;0,01158440;1,33496500
18,77429608;0,00596870;1,33246400
18,78453608;-0,00015080;1,32996300
18,79477608;-0,00312769;1,32887000
18,80501608;-0,00606449;1,32715000
18,81525608;-0,01068838;1,32465100
18,82549608;-0,01634204;1,32168100
18,83573608;-0,02023609;1,31918000
18,84597608;-0,02412232;1,31761800
18,85621608;-0,02939059;1,31496100
18,86645608;-0,03504293;1,31371100
18,87669608;-0,03838246;1,31152300
18,88693608;-0,04113657;1,30980400
18,89717608;-0,04586726;1,30714800
18,90741608;-0,05166315;1,30417800
18,91765608;-0,05570304;1,30214700
18,92789608;-0,05937849;1,29808300
18,93813608;-0,06495446;1,29636400
18,94837608;-0,07118268;1,29292600
18,95861608;-0,07433017;1,29026900
18,96885608;-0,07700709;1,28683200
18,97909608;-0,08135054;1,28308100
18,98933608;-0,08645662;1,27776800
18,99957608;-0,09129085;1,27479800
19,00981608;-0,09550744;1,26917200
19,02005608;-0,10032340;1,26464000
19,03029608;-0,10654170;1,25885700
19,04053608;-0,10988100;1,25338600
19,05077608;-0,11216480;1,24885400
19,06101608;-0,11618570;1,24009600
19,07125608;-0,12178100;1,23101700
19,08149608;-0,12626370;1,21568300
